Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",10,5,14,24,,,,1.0,4.0,1.0,1.0,3.0,2.0,1.0,,7,19,,,5.0,3.0,2.0,70.0
17,"Brennan, Luke",3,4,4,7,1.0,,,1.0,,2.0,1.0,,2.0,,,3,4,,,,,,58.0
30,"Brown, Campbell",6,3,7,13,,,,1.0,3.0,2.0,,1.0,,1.0,,4,10,,,6.0,4.0,,100.0
25,"Clarke, Tim",5,3,9,14,1.0,,,1.0,1.0,,,,1.0,,,5,8,,,,1.0,1.0,98.0
9,"Crawford, Shane",19,8,8,27,,,,1.0,4.0,6.0,5.0,1.0,1.0,,,5,22,,1.0,2.0,,3.0,90.0
24,"Croad, Trent",14,10,9,23,,,,2.0,3.0,3.0,,1.0,,,,6,15,2.0,,,1.0,,100.0
19,"Dixon, Ben",6,5,2,8,2.0,,,,,2.0,,2.0,,1.0,,4,4,1.0,3.0,,,,73.0
1,"Everitt, Peter",19,9,2,21,2.0,1.0,35.0,2.0,,7.0,5.0,4.0,4.0,1.0,3.0,8,13,2.0,1.0,4.0,,,90.0
38,"Franklin, Lance",6,4,3,9,2.0,1.0,,2.0,1.0,,,2.0,,,,2,6,1.0,3.0,1.0,1.0,,79.0
3,"Hay, Jonathan",3,2,4,7,,,,2.0,3.0,,,1.0,,,,3,3,,,2.0,1.0,,100.0
15,"Hodge, Luke",25,10,10,35,,1.0,1.0,1.0,4.0,8.0,8.0,5.0,,1.0,1.0,11,23,1.0,,1.0,2.0,3.0,87.0
8,"Jacobs, Danny",11,11,12,23,,,,,5.0,1.0,2.0,,,,,8,14,2.0,,6.0,2.0,,100.0
18,"Ladson, Rick",8,2,3,11,,,,2.0,,2.0,,3.0,,,,5,7,,1.0,,,,57.0
40,"Lewis, Jordan",5,2,2,7,,,,2.0,1.0,,2.0,1.0,2.0,,,2,5,,,,,,59.0
5,"Mitchell, Sam",20,9,8,28,,1.0,,3.0,4.0,7.0,8.0,2.0,2.0,1.0,,9,19,,,,5.0,1.0,79.0
7,"Osborne, Michael",16,7,4,20,,2.0,,,2.0,2.0,1.0,3.0,1.0,3.0,,6,15,,1.0,2.0,2.0,,90.0
16,"Ries, Nick",11,6,7,18,,,,1.0,,3.0,,6.0,1.0,3.0,,6,12,1.0,1.0,2.0,1.0,2.0,81.0
35,"Roughead, Jarryd",6,5,4,10,2.0,1.0,,,,2.0,,2.0,,2.0,,2,8,,2.0,1.0,,,67.0
11,"Smith, Joel",17,9,7,24,,,,2.0,3.0,8.0,4.0,4.0,,1.0,,8,16,,,1.0,2.0,1.0,100.0
43,"Taylor, Simon",3,2,2,5,1.0,1.0,4.0,,,2.0,1.0,1.0,1.0,1.0,,1,4,,1.0,3.0,,,36.0
21,"Vandenberg, Richard",8,5,4,12,,1.0,,1.0,1.0,1.0,,2.0,1.0,2.0,,3,10,,,2.0,,,85.0
6,"Williams, Mark",15,9,1,16,8.0,5.0,,,,1.0,,2.0,1.0,2.0,2.0,5,10,,8.0,2.0,2.0,,100.0
Totals,Totals,236,130,126,362,19.0,14.0,40.0,25.0,39.0,60.0,38.0,46.0,19.0,20.0,6.0,113,247,10.0,22.0,40.0,27.0,13.0,
Opposition,Opposition,192,95,76,268,13.0,11.0,21.0,36.0,38.0,50.0,26.0,53.0,21.0,19.0,,100,166,9.0,12.0,31.0,21.0,3.0,
