Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
31,"Carey, Stefan",21y 99d,7 (3-1-3 50.00%),4 (0.57),←,
27,"Chapman, Wade",21y 121d,41 (17-1-23 42.68%),11 (0.27),←,
41,"Cook, Troy",20y 265d,3 (3-0-0 100.00%),1 (0.33),←,
8,"Cresswell, Daryn",25y 347d,99 (32-1-66 32.83%),81 (0.82),←,
6,"Dunkley, Andrew",28y 309d,104 (36-2-66 35.58%),7 (0.07),←,
12,"Dyson, Kevin",30y,97 (53-1-43 55.15%),27 (0.28),27 (18-1-8 68.52%),2 (0.07)
9,"Grant, Shannon",20y 15d,41 (23-1-17 57.32%),22 (0.54),←,
14,"Kelly, Paul",27y 280d,143 (44-3-96 31.82%),91 (0.64),←,
25,"King, Clinton",19y 41d,7 (5-0-2 71.43%),4 (0.57),←,
39,"Kinnear, Mark",17y 256d,1 (1-0-0 100.00%),1 (1.00),←,
3,"Lewis, Dale",28y,118 (33-2-83 28.81%),130 (1.10),←,
4,"Lockett, Tony",31y 56d,227 (94-1-132 41.63%),1135 (5.00),44 (26-1-17 60.23%),237 (5.39)
11,"Maxfield, Stuart",25y 25d,118 (56-2-60 48.31%),81 (0.69),29 (21-1-7 74.14%),16 (0.55)
23,"Nicks, Matthew",21y 356d,10 (8-0-2 80.00%),3 (0.30),←,
5,"OBrien, Craig",27y 62d,97 (50-2-45 52.58%),181 (1.87),24 (15-1-8 64.58%),49 (2.04)
19,"OLoughlin, Michael",20y 73d,42 (24-1-17 58.33%),40 (0.95),←,
24,"Orchard, Mark",21y 32d,18 (8-1-9 47.22%),6 (0.33),6 (3-0-3 50.00%),2 (0.33)
1,"Roos, Paul",33y 311d,319 (138-1-180 43.42%),284 (0.89),50 (28-1-21 57.00%),14 (0.28)
7,"Seymour, Brad",21y 1d,46 (22-1-23 48.91%),2 (0.04),←,
15,"Stafford, Greg",22y 250d,45 (19-1-25 43.33%),7 (0.16),←,
33,"Warfe, Rowan",20y 315d,27 (2-0-25 7.41%),1 (0.04),1 (1-0-0 100.00%),
Totals,Totals,24y 31d,1610 (671-22-917 41.68%),2119 (1.32),,
C,"Eade, Rodney",39y 30d,31 (21-1-9 69.35%),,←,
