Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Akermanis, Jason",6,2,12,18,,1.0,,3.0,2.0,4.0,2.0,,1.0,,,7.0,10.0,,,,3.0,,70.0
5,"Boyd, Matthew",14,5,15,29,,,,6.0,2.0,2.0,6.0,3.0,1.0,,,11.0,18.0,,,,,,90.0
17,"Cooney, Adam",16,7,12,28,1,,,2.0,2.0,1.0,4.0,,1.0,,,7.0,21.0,,,2.0,,,78.0
4,"Cross, Daniel",8,10,20,28,1,,2.0,4.0,1.0,1.0,2.0,,,,1.0,7.0,21.0,,,1.0,,,87.0
10,"Eagleton, Nathan",5,3,8,13,,1.0,,3.0,,6.0,2.0,1.0,1.0,1.0,,7.0,6.0,,,1.0,,,77.0
9,"Gilbee, Lindsay",13,6,7,20,,,,3.0,4.0,2.0,1.0,1.0,,,,3.0,16.0,1.0,,,1.0,,78.0
16,"Griffen, Ryan",18,7,10,28,,1.0,,5.0,2.0,7.0,1.0,1.0,1.0,1.0,,5.0,25.0,1.0,,1.0,,1.0,83.0
8,"Hahn, Mitch",13,6,6,19,5,1.0,,5.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,9.0,11.0,4.0,5.0,1.0,,,72.0
40,"Harbrow, Jarrod",14,3,6,20,,,,1.0,4.0,,,2.0,,2.0,,,21.0,,,5.0,1.0,,92.0
25,"Hargrave, Ryan",13,7,9,22,,,,3.0,3.0,5.0,,1.0,,,,2.0,20.0,,,6.0,,,87.0
7,"Higgins, Shaun",17,8,7,24,2,,,4.0,1.0,3.0,4.0,2.0,2.0,,2.0,8.0,18.0,1.0,,1.0,2.0,,70.0
20,"Hill, Josh",10,4,6,16,1,1.0,,2.0,,5.0,,1.0,1.0,,,6.0,10.0,,1.0,,,,80.0
15,"Hudson, Ben",2,4,17,19,,,17.0,2.0,,,5.0,2.0,1.0,2.0,,12.0,7.0,1.0,,1.0,,,70.0
6,"Johnson, Brad",21,14,9,30,,3.0,,2.0,,6.0,1.0,4.0,3.0,,,8.0,22.0,1.0,1.0,,,2.0,87.0
36,"Lake, Brian",7,11,11,18,,,,1.0,4.0,,,,,,,7.0,11.0,4.0,,6.0,1.0,,98.0
27,"Minson, Will",9,7,11,20,1,,14.0,3.0,1.0,4.0,1.0,1.0,1.0,,,9.0,11.0,1.0,,2.0,,1.0,73.0
38,"Morris, Dale",8,9,7,15,,,,2.0,4.0,,1.0,,,,,4.0,10.0,2.0,,7.0,,,100.0
2,"Murphy, Robert",12,8,6,18,1,,,2.0,,4.0,1.0,3.0,2.0,,,9.0,10.0,2.0,1.0,1.0,,2.0,69.0
42,"Picken, Liam",1,1,7,8,,,,5.0,2.0,1.0,,2.0,1.0,1.0,,4.0,3.0,,,2.0,1.0,,86.0
14,"Ward, Callan",8,4,8,16,,2.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,8.0,8.0,1.0,1.0,2.0,1.0,,82.0
28,"Welsh, Scott",9,3,2,11,3,2.0,,1.0,,2.0,,,1.0,,,4.0,6.0,2.0,2.0,,,1.0,88.0
12,"Williams, Tom",4,2,7,11,,,,1.0,3.0,,,,,,,4.0,6.0,,,3.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,131,203,431,15,13.0,33.0,61.0,36.0,60.0,33.0,28.0,20.0,9.0,6.0,141.0,291.0,21.0,11.0,42.0,10.0,7.0,
Opposition,Opposition,200,112,168,368,11,4.0,20.0,67.0,39.0,47.0,25.0,49.0,9.0,20.0,,116.0,255.0,7.0,12.0,41.0,21.0,8.0,
