Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",3,2,3,6,1.0,1.0,,,,1.0,1.0,3,,1.0,,3,4,,1.0,,,,52.0
10,"Ballard, Charlie",15,4,9,24,,1.0,,4.0,6.0,1.0,,6,3.0,2.0,,8,16,2.0,,5.0,,,93.0
3,"Bowes, Jack",7,5,15,22,,,,5.0,1.0,3.0,6.0,2,1.0,,,12,12,,,3.0,,1.0,81.0
29,"Burgess, Chris",3,1,1,4,1.0,,,1.0,,1.0,,1,1.0,,,2,2,,1.0,1.0,,1.0,85.0
25,"Collins, Sam",4,3,1,5,,,,1.0,1.0,1.0,,3,,2.0,,3,1,2.0,,3.0,,,90.0
8,"Fiorini, Brayden",16,4,14,30,,,,6.0,4.0,5.0,6.0,2,2.0,,3.0,13,18,,1.0,1.0,,2.0,80.0
1,"Hanley, Pearce",8,4,5,13,,,,2.0,2.0,1.0,1.0,3,1.0,1.0,,5,8,,,1.0,,,80.0
5,"Harbrow, Jarrod",10,5,8,18,,,,1.0,6.0,1.0,,1,,,,1,16,1.0,,1.0,3.0,,88.0
20,"Hombsch, Jack",7,4,3,10,,,,1.0,2.0,,,1,2.0,1.0,,6,6,,,9.0,,,81.0
33,"Horlin-Smith, George",9,3,8,17,,,,2.0,4.0,2.0,,3,2.0,2.0,,5,12,1.0,,2.0,,,78.0
41,"Lukosius, Jack",7,4,4,11,,1.0,,2.0,1.0,5.0,,3,,,,5,6,1.0,1.0,,,2.0,64.0
44,"Macpherson, Darcy",14,4,6,20,,,,9.0,2.0,5.0,2.0,5,,2.0,,6,13,,,1.0,,2.0,88.0
4,"Martin, Jack",12,4,7,19,,1.0,,3.0,2.0,7.0,3.0,1,3.0,1.0,,4,15,,,2.0,,1.0,80.0
2,"Miles, Anthony",14,4,10,24,1.0,1.0,,3.0,1.0,5.0,4.0,1,3.0,,,9,16,,1.0,,,,74.0
11,"Miller, Touk",7,4,17,24,,,,8.0,4.0,2.0,6.0,4,1.0,3.0,,12,14,,,2.0,,,83.0
31,"Murdoch, Jordan",6,2,7,13,,,,2.0,4.0,1.0,,5,,1.0,,7,4,1.0,,4.0,,,93.0
27,"Powell, Wil",17,7,6,23,1.0,1.0,,2.0,2.0,4.0,2.0,5,4.0,,,7,16,,,,,,87.0
6,"Sexton, Alex",11,2,7,18,4.0,,,1.0,,3.0,2.0,4,,1.0,,12,7,,,,1.0,,88.0
24,"Swallow, David",7,3,4,11,3.0,,,4.0,1.0,1.0,,1,1.0,,,6,5,1.0,2.0,2.0,,,68.0
14,"Weller, Lachie",11,4,5,16,,,,,3.0,3.0,2.0,3,,1.0,,9,7,1.0,,3.0,,,87.0
28,"Witts, Jarrod",7,2,6,13,,,44.0,3.0,,1.0,4.0,1,,,,9,4,1.0,,1.0,,,88.0
30,"Wright, Peter",9,1,5,14,2.0,,6.0,,,,2.0,1,5.0,,,10,5,1.0,,3.0,,1.0,90.0
Totals,Totals,204,76,151,355,13.0,6.0,50.0,60.0,46.0,53.0,41.0,59,29.0,18.0,3.0,154,207,12.0,7.0,44.0,4.0,10.0,
Opposition,Opposition,234,81,154,388,13.0,7.0,33.0,71.0,40.0,60.0,45.0,77,18.0,29.0,3.0,164,223,11.0,13.0,63.0,11.0,11.0,
