Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",25y 176d,105 (64-4-37 62.86%),35 (0.33),←,
21,"Balta, Noah",23y 272d,80 (49-2-29 62.50%),22 (0.28),←,
41,"Banks, Sam",20y 111d,3 (3-0-0 100.00%),,←,
29,"Bolton, Shai",24y 226d,108 (65-4-39 62.04%),122 (1.13),←,
35,"Broad, Nathan",30y 98d,121 (84-3-34 70.66%),2 (0.02),←,
9,"Cotchin, Trent",33y 106d,304 (167-5-132 55.76%),141 (0.46),←,
26,"Coulthard, Matthew",22y 72d,1 (1-0-0 100.00%),,←,
34,"Graham, Jack",25y 147d,112 (73-4-35 66.96%),48 (0.43),←,
2,"Grimes, Dylan",32y 6d,225 (138-4-83 62.22%),3 (0.01),←,
22,"Hopper, Jacob",26y 166d,126 (69-3-54 55.95%),49 (0.39),12 (6-1-5 54.17%),7 (0.58)
31,"Mansell, Rhyan",23y 48d,28 (12-1-15 44.64%),11 (0.39),←,
4,"Martin, Dustin",32y 26d,285 (162-4-119 57.54%),321 (1.13),←,
33,"McIntosh, Kamdyn",29y 110d,164 (104-3-57 64.33%),46 (0.28),←,
46,"Miller, Ben",23y 325d,24 (12-3-9 56.25%),9 (0.38),←,
50,"Pickett, Marlion",31y 197d,74 (41-4-29 58.11%),22 (0.30),←,
3,"Prestia, Dion",30y 283d,208 (102-3-103 49.76%),68 (0.33),113 (76-3-34 68.58%),38 (0.34)
8,"Riewoldt, Jack",34y 264d,343 (181-8-154 53.94%),781 (2.28),←,
17,"Rioli, Daniel",26y 97d,155 (95-4-56 62.58%),101 (0.65),←,
5,"Ross, Jack",22y 322d,58 (32-2-24 56.90%),12 (0.21),←,
20,"Soldo, Ivan",27y 99d,52 (36-2-14 71.15%),19 (0.37),←,
14,"Taranto, Tim",25y 175d,132 (68-3-61 52.65%),65 (0.49),18 (9-1-8 52.78%),17 (0.94)
1,"Vlastuin, Nick",29y 94d,206 (128-4-74 63.11%),29 (0.14),←,
45,"Young, Tylar",24y 320d,14 (7-0-7 50.00%),,←,
Totals,Totals,27y 67d,2928 (1693-70-1165 57.82%),1906 (0.65),,
C,"McQualter, Andrew",37y 43d,8 (6-0-2 75.00%),,←,
