Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Barlow, Kris",11,2,1,12,,,,1.0,1.0,1.0,3.0,,,,,5.0,7.0,,,,2.0,,
17,"Chick, Daniel",4,2,2,6,,,,2.0,,2.0,,2.0,1.0,,,3.0,4.0,,1.0,,,,
23,"Collica, Michael",7,,3,10,,,,1.0,4.0,2.0,4.0,2.0,1.0,2.0,,6.0,6.0,,,1.0,1.0,,
9,"Crawford, Shane",19,7,16,35,,,,2.0,4.0,7.0,5.0,,1.0,1.0,,11.0,23.0,,,1.0,1.0,,
24,"Croad, Trent",8,1,5,13,,,,2.0,3.0,,1.0,3.0,3.0,,,7.0,5.0,,,1.0,1.0,,
19,"Dixon, Ben",8,6,2,10,2,,,1.0,,4.0,2.0,,,,,4.0,6.0,1.0,3.0,,,,
34,"Graham, Mark",13,6,2,15,,,,,6.0,1.0,,4.0,1.0,1.0,,6.0,9.0,,,1.0,,,
5,"Harford, Daniel",11,3,10,21,,1.0,,,2.0,3.0,6.0,2.0,,,,14.0,9.0,1.0,,,3.0,,
13,"Hassall, Jon",5,1,7,12,,,,3.0,4.0,,2.0,3.0,1.0,,,7.0,5.0,,,,,,
3,"Hay, Jonathan",14,1,4,18,,,,1.0,6.0,2.0,1.0,,2.0,,,6.0,9.0,,,1.0,2.0,,
2,"Holland, Nick",7,6,6,13,1,1.0,1.0,,,2.0,,3.0,,2.0,,6.0,8.0,3.0,4.0,1.0,,,
14,"Krummel, Brendan",10,5,8,18,2,2.0,,2.0,,2.0,,1.0,1.0,1.0,,9.0,8.0,1.0,3.0,,,,
37,"Lekkas, Angelo",15,4,9,24,,1.0,,5.0,1.0,5.0,2.0,3.0,4.0,1.0,,12.0,13.0,1.0,,2.0,2.0,,
15,"Lord, Aaron",10,1,1,11,4,3.0,,1.0,,1.0,,1.0,1.0,2.0,,8.0,2.0,,1.0,,,,
7,"McCabe, Luke",12,1,10,22,,1.0,,4.0,1.0,7.0,4.0,,1.0,,,8.0,14.0,,,,,,
12,"OFarrell, Brett",4,1,1,5,,1.0,9.0,,,2.0,,,1.0,,,3.0,2.0,1.0,1.0,2.0,,,
10,"Robran, Jonathon",6,5,4,10,,,,,,2.0,,1.0,,,,3.0,7.0,,1.0,,,,
4,"Salmon, Paul",4,3,4,8,,,23.0,1.0,,1.0,2.0,1.0,,2.0,,3.0,5.0,1.0,,2.0,,,
11,"Smith, Joel",4,1,1,5,,1.0,,,,1.0,,1.0,,1.0,,,4.0,,,,,,
6,"Taylor, Richard",16,2,4,20,,1.0,,,3.0,4.0,6.0,1.0,,,,8.0,12.0,,,,2.0,,
8,"Treleven, Craig",4,,2,6,,1.0,,1.0,,2.0,1.0,,1.0,,,3.0,4.0,,,,,,
30,"Woods, Tony",7,2,5,12,,,,3.0,,3.0,4.0,1.0,1.0,,,3.0,9.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,60,107,306,9,14.0,33.0,30.0,35.0,54.0,43.0,29.0,20.0,13.0,,135.0,171.0,9.0,14.0,12.0,14.0,,
Opposition,Opposition,209,86,110,319,14,10.0,24.0,25.0,42.0,53.0,22.0,31.0,13.0,20.0,6.0,131.0,193.0,15.0,13.0,10.0,13.0,,
