Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",24y 288d,93 (37-0-56 39.78%),23 (0.25),11 (4-0-7 36.36%),
19,"Blakely, Connor",24y 173d,64 (25-0-39 39.06%),2 (0.03),←,
8,"Brayshaw, Andrew",20y 288d,51 (20-0-31 39.22%),12 (0.24),←,
5,"Cerra, Adam",20y 320d,53 (21-0-32 39.62%),10 (0.19),←,
6,"Conca, Reece",28y 10d,136 (71-1-64 52.57%),25 (0.18),32 (13-0-19 40.63%),2 (0.06)
36,"Cox, Brennan",22y 9d,42 (14-0-28 33.33%),27 (0.64),←,
12,"Crowden, Mitch",21y 116d,19 (8-0-11 42.11%),6 (0.32),←,
4,"Darcy, Sean",22y 71d,36 (12-0-24 33.33%),9 (0.25),←,
44,"Duman, Taylin",22y 126d,34 (15-0-19 44.12%),1 (0.03),←,
43,"Frederick, Michael",20y 97d,6 (3-0-3 50.00%),3 (0.50),←,
7,"Fyfe, Nat",28y 339d,182 (97-1-84 53.57%),156 (0.86),←,
31,"Henry, Liam",18y 360d,1 (1-0-0 100.00%),,←,
32,"Hill, Stephen",30y 113d,213 (109-0-104 51.17%),112 (0.53),←,
15,"Hughes, Ethan",25y 259d,62 (23-0-39 37.10%),4 (0.06),←,
37,"Lobb, Rory",27y 195d,101 (54-2-45 54.46%),86 (0.85),27 (12-0-15 44.44%),22 (0.81)
16,"Mundy, David",35y 33d,327 (165-1-161 50.61%),139 (0.43),←,
13,"Ryan, Luke",24y 198d,61 (23-0-38 37.70%),3 (0.05),←,
28,"Schultz, Lachie",22y 266d,19 (7-0-12 36.84%),12 (0.63),←,
22,"Serong, Caleb",19y 195d,9 (5-0-4 55.56%),2 (0.22),←,
20,"Taberner, Matthew",27y 66d,83 (38-0-45 45.78%),98 (1.18),←,
10,"Walters, Michael",29y 228d,161 (78-1-82 48.76%),269 (1.67),←,
14,"Wilson, Nathan",27y 228d,126 (60-2-64 48.41%),17 (0.13),49 (20-0-29 40.82%),1 (0.02)
Totals,Totals,24y 280d,1879 (886-8-985 47.15%),1016 (0.54),,
C,"Longmuir, Justin",39y 214d,12 (5-0-7 41.67%),,←,
