Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",1,,1,2,,,3.0,1.0,,,,,1.0,,,,,,,,,,
24,"Burton, Matthew",7,3,9,16,,,25.0,1.0,,,,,,1.0,,,,,,,,,
42,"Callaghan, Craig",14,2,6,20,2,1.0,,4.0,,,,,5.0,1.0,,,,,,,,,
13,"Chisholm, Scott",13,4,8,21,2,2.0,1.0,3.0,,,,,,2.0,,,,,,,,,
31,"Clement, James",8,1,3,11,,,,3.0,,,,,2.0,3.0,,,,,,,,,
30,"Delaney, Tony",11,3,5,16,,,,,,,,,1.0,,,,,,,,,,
1,"Edwards, Scott",6,3,9,15,,,,3.0,,,,,,1.0,,,,,,,,,
32,"Harding, Greg",5,1,4,9,,,,,,,,,,1.0,,,,,,,,,
14,"Hunter, Kingsley",6,3,1,7,1,3.0,,1.0,,,,,,,,,,,,,,,
16,"Hynes, David",11,2,5,16,,,,1.0,,,,,4.0,2.0,,,,,,,,,
38,"Jones, Anthony",12,4,9,21,,,,1.0,,,,,,1.0,,,,,,,,,
11,"Kickett, Dale",13,2,7,20,1,,,8.0,,,,,3.0,1.0,,,,,,,,,
36,"Leach, Quenton",,,,,,,,,,,,,,,,,,,,,,,
9,"Mann, Peter",13,6,2,15,1,1.0,7.0,2.0,,,,,2.0,2.0,,,,,,,,,
8,"McManus, Shaun",19,3,5,24,,,,3.0,,,,,2.0,1.0,1.0,,,,,,,,
45,"Mitchell, Gavin",3,,4,7,,,,2.0,,,,,,1.0,,,,,,,,,
21,"Muir, David",8,,6,14,1,,,3.0,,,,,2.0,,,,,,,,,,
10,"OReilly, Stephen",9,3,6,15,,,,,,,,,,,,,,,,,,,
23,"Parker, Shane",10,4,6,16,,,,3.0,,,,,1.0,2.0,,,,,,,,,
3,"Rowe, Brad",6,3,10,16,,,,1.0,,,,,,1.0,,,,,,,,,
26,"Waterhouse, Clive",8,2,6,14,,,,3.0,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,49,112,295,8,10.0,36.0,43.0,,,,,25.0,20.0,1.0,,,,,,,,
Opposition,Opposition,201,34,88,289,9,20.0,34.0,29.0,,,,,20.0,25.0,5.0,,,,,,,,
