Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 247d,112 (49-1-62 44.20%),36 (0.32),37 (20-0-17 54.05%),7 (0.19)
11,"Aish, James",26y 215d,132 (58-0-74 43.94%),26 (0.20),50 (25-0-25 50.00%),3 (0.06)
41,"Banfield, Bailey",24y 105d,51 (24-0-27 47.06%),25 (0.49),←,
8,"Brayshaw, Andrew",22y 215d,89 (40-0-49 44.94%),25 (0.28),←,
17,"Brodie, Will",23y 292d,38 (13-0-25 34.21%),5 (0.13),13 (10-0-3 76.92%),2 (0.15)
6,"Clark, Jordan",21y 238d,45 (31-0-14 68.89%),17 (0.38),13 (10-0-3 76.92%),2 (0.15)
33,"Colyer, Travis",30y 291d,140 (69-1-70 49.64%),85 (0.61),53 (26-0-27 49.06%),31 (0.58)
36,"Cox, Brennan",23y 302d,71 (31-0-40 43.66%),28 (0.39),←,
4,"Darcy, Sean",23y 364d,72 (31-0-41 43.06%),31 (0.43),←,
7,"Fyfe, Nat",30y 266d,203 (106-1-96 52.46%),165 (0.81),←,
15,"Hughes, Ethan",27y 186d,77 (31-0-46 40.26%),4 (0.05),←,
37,"Lobb, Rory",29y 122d,131 (71-2-58 54.96%),128 (0.98),57 (29-0-28 50.88%),64 (1.12)
2,"Logue, Griffin",24y 59d,54 (23-0-31 42.59%),3 (0.06),←,
16,"Mundy, David",36y 326d,365 (186-1-178 51.10%),158 (0.43),←,
25,"Pearce, Alex",27y 2d,75 (35-0-40 46.67%),3 (0.04),←,
13,"Ryan, Luke",26y 125d,98 (45-0-53 45.92%),3 (0.03),←,
5,"Schultz, Lachie",24y 193d,56 (27-0-29 48.21%),56 (1.00),←,
3,"Serong, Caleb",21y 122d,47 (25-0-22 53.19%),11 (0.23),←,
39,"Switkowski, Sam",25y 203d,42 (21-0-21 50.00%),27 (0.64),←,
18,"Tucker, Darcy",25y 139d,105 (39-0-66 37.14%),35 (0.33),←,
31,"Walker, Brandon",19y 237d,20 (14-0-6 70.00%),1 (0.05),←,
10,"Walters, Michael",31y 155d,192 (96-1-95 50.26%),300 (1.56),←,
26,"Young, Hayden",21y 61d,24 (13-0-11 54.17%),1 (0.04),←,
Totals,Totals,25y 321d,2239 (1078-7-1154 48.15%),1173 (0.52),,
C,"Longmuir, Justin",41y 141d,50 (25-0-25 50.00%),,←,
