St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
17,"Allen, Tim",21y 266d,20 (14-0-6 70.00%),13 (0.65),←,
30,"Bingham, Lawrence",23y 37d,10 (6-0-4 60.00%),,7 (5-0-2 71.43%),
18,"Bowey, Brett",23y 34d,58 (25-0-33 43.10%),63 (1.09),←,
3,"Burke, Nathan",22y 149d,111 (48-1-62 43.69%),30 (0.27),←,
15,"Coghlan, Frank",29y 247d,107 (41-1-65 38.79%),64 (0.60),←,
14,"Craven, Danny",25y 62d,31 (18-1-12 59.68%),10 (0.32),←,
8,"Devonport, Craig",22y 159d,50 (25-0-25 50.00%),55 (1.10),←,
10,"Flanigan, Darren",30y 118d,138 (69-0-69 50.00%),54 (0.39),8 (5-0-3 62.50%),4 (0.50)
16,"Fletcher, Adrian",22y 268d,37 (21-0-16 56.76%),17 (0.46),14 (9-0-5 64.29%),7 (0.50)
2,"Frawley, Danny",28y 300d,179 (59-1-119 33.24%),12 (0.07),←,
35,"Harvey, Robert",20y 318d,72 (36-1-35 50.69%),50 (0.69),←,
52,"Kickett, Dale",24y 61d,30 (13-0-17 43.33%),28 (0.93),13 (9-0-4 69.23%),15 (1.15)
4,"Lockett, Tony",26y 117d,154 (56-0-98 36.36%),742 (4.82),←,
23,"Loewe, Stewart",24y 42d,133 (54-1-78 40.98%),184 (1.38),←,
5,"McAdam, Gilbert",25y 96d,29 (18-1-10 63.79%),32 (1.10),←,
12,"Morris, Russell",30y 33d,130 (95-2-33 73.85%),68 (0.52),37 (24-1-12 66.22%),16 (0.43)
1,"Newport, Stephen",26y 242d,136 (77-1-58 56.99%),66 (0.49),35 (23-1-11 67.14%),8 (0.23)
41,"Pekin, Tim",27y 164d,166 (82-1-83 49.70%),39 (0.23),59 (33-1-25 56.78%),24 (0.41)
31,"Shanahan, Jamie",24y 211d,13 (9-0-4 69.23%),,←,
7,"Winmar, Nicky",26y 283d,111 (48-0-63 43.24%),179 (1.61),←,
Totals,Totals,25y 106d,1715 (814-11-890 47.46%),1706 (0.99),,
C,"Sheldon, Ken",32y 186d,60 (33-1-26 55.83%),,←,
