Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",31y 194d,290 (174-6-110 61.03%),374 (1.29),42 (23-2-17 57.14%),67 (1.60)
5,"Boyd, Matthew",26y 9d,113 (53-2-58 47.79%),34 (0.30),←,
33,"Callan, Tim",24y 243d,28 (17-1-10 62.50%),4 (0.14),13 (7-1-5 57.69%),1 (0.08)
17,"Cooney, Adam",22y 341d,110 (53-2-55 49.09%),113 (1.03),←,
4,"Cross, Daniel",25y 159d,108 (50-3-55 47.69%),19 (0.18),←,
10,"Eagleton, Nathan",29y 300d,234 (107-5-122 46.79%),196 (0.84),178 (81-3-94 46.35%),151 (0.85)
13,"Giansiracusa, Daniel",26y 178d,148 (63-4-81 43.92%),151 (1.02),←,
9,"Gilbee, Lindsay",27y 59d,138 (65-2-71 47.83%),77 (0.56),←,
16,"Griffen, Ryan",22y 40d,73 (42-1-30 58.22%),33 (0.45),←,
8,"Hahn, Mitch",27y 118d,135 (61-2-72 45.93%),110 (0.81),←,
40,"Harbrow, Jarrod",20y 49d,23 (12-1-10 54.35%),17 (0.74),←,
25,"Hargrave, Ryan",27y 41d,139 (62-4-73 46.04%),34 (0.24),←,
19,"Higgins, Shaun",20y 185d,30 (16-1-13 55.00%),30 (1.00),←,
20,"Hill, Josh",19y 230d,17 (11-1-5 67.65%),14 (0.82),←,
15,"Hudson, Ben",29y 194d,76 (47-1-28 62.50%),8 (0.11),21 (15-1-5 73.81%),2 (0.10)
6,"Johnson, Brad",32y 49d,322 (152-7-163 48.29%),510 (1.58),←,
36,"Lake, Brian",26y 191d,120 (53-2-65 45.00%),12 (0.10),←,
27,"Minson, Will",23y 147d,64 (37-1-26 58.59%),31 (0.48),←,
38,"Morris, Dale",25y 251d,85 (48-2-35 57.65%),1 (0.01),←,
2,"Murphy, Robert",26y 88d,149 (62-4-83 42.95%),125 (0.84),←,
1,"Ray, Farren",22y 166d,75 (35-1-39 47.33%),32 (0.43),←,
28,"Welsh, Scott",29y 273d,187 (110-1-76 59.09%),341 (1.82),22 (14-1-7 65.91%),41 (1.86)
Totals,Totals,25y 276d,2664 (1330-54-1280 49.92%),2266 (0.85),,
C,"Eade, Rodney",50y 154d,243 (130-4-109 54.32%),,91 (49-2-40 54.95%),
