North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 11d,26 (11-1-14 44.23%),19 (0.73),←,
4,"Anthony, Liam",23y 220d,20 (6-1-13 32.50%),8 (0.40),←,
18,"Atley, Shaun",18y 216d,3 (0-0-3 0.00%),1 (0.33),←,
10,"Cunnington, Ben",19y 291d,21 (10-0-11 47.62%),2 (0.10),←,
27,"Edwards, Aaron",27y 46d,57 (30-1-26 53.51%),76 (1.33),53 (26-1-26 50.00%),74 (1.40)
11,"Firrito, Michael",27y 141d,152 (73-2-77 48.68%),25 (0.16),←,
32,"Garlett, Cruize",22y 42d,19 (9-0-10 47.37%),3 (0.16),←,
22,"Goldstein, Todd",22y 290d,39 (18-1-20 47.44%),22 (0.56),←,
17,"Grima, Nathan",25y 255d,32 (15-1-16 48.44%),,←,
6,"Hansen, Lachlan",22y 243d,53 (23-1-29 44.34%),40 (0.75),←,
29,"Harvey, Brent",32y 338d,304 (163-3-138 54.11%),347 (1.14),←,
42,"McMahon, Scott",24y 319d,71 (34-1-36 48.59%),25 (0.35),←,
20,"Petrie, Drew",28y 184d,180 (83-3-94 46.94%),156 (0.87),←,
3,"Rawlings, Brady",29y 311d,226 (111-2-113 49.56%),60 (0.27),←,
21,"Richardson, Cameron",23y 136d,3 (0-0-3 0.00%),,←,
9,"Swallow, Andrew",23y 319d,87 (37-1-49 43.10%),47 (0.54),←,
25,"Tarrant, Robbie",21y 357d,5 (1-0-4 20.00%),,←,
12,"Thomas, Lindsay",23y 48d,75 (32-2-41 44.00%),98 (1.31),←,
16,"Thompson, Scott",24y 343d,53 (18-2-33 35.85%),1 (0.02),←,
8,"Wells, Daniel",26y 73d,152 (76-2-74 50.66%),88 (0.58),←,
19,"Wright, Sam",20y 276d,27 (11-0-16 40.74%),26 (0.96),←,
7,"Ziebell, Jack",20y 48d,27 (11-0-16 40.74%),6 (0.22),←,
Totals,Totals,24y 89d,1632 (772-24-836 47.30%),1050 (0.64),,
C,"Scott, Brad",34y 349d,25 (11-0-14 44.00%),,←,
