Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
20,"Black, Simon",29y 107d,227 (138-3-86 61.45%),142 (0.63),←,
36,"Bradshaw, Daniel",29y 241d,195 (112-2-81 57.95%),418 (2.14),192 (109-2-81 57.29%),418 (2.18)
17,"Brennan, Jared",23y 357d,75 (38-2-35 52.00%),54 (0.72),←,
16,"Brown, Jonathan",26y 264d,154 (101-2-51 66.23%),322 (2.09),←,
19,"Charman, Jamie",26y 3d,120 (72-3-45 61.25%),53 (0.44),←,
1,"Clark, Mitch",20y 274d,20 (8-1-11 42.50%),18 (0.90),←,
22,"Collier, Tom",19y 116d,4 (2-0-2 50.00%),1 (0.25),←,
30,"Copeland, Robert",27y 54d,140 (82-2-56 59.29%),37 (0.26),←,
18,"Corrie, Anthony",24y 27d,49 (23-0-26 46.94%),44 (0.90),←,
34,"Dalziell, Bradd",21y 126d,1 (1-0-0 100.00%),,←,
39,"Drummond, Josh",25y 91d,42 (20-1-21 48.81%),21 (0.50),←,
5,"Harding, Scott",22y 30d,32 (16-2-14 53.13%),9 (0.28),←,
33,"Hooper, Rhan",20y 192d,35 (17-1-17 50.00%),32 (0.91),←,
4,"Johnstone, Travis",28y 2d,173 (86-1-86 50.00%),126 (0.73),13 (8-0-5 61.54%),15 (1.15)
9,"McGrath, Ashley",25y 60d,108 (61-1-46 56.94%),99 (0.92),←,
21,"Merrett, Daniel",23y 220d,62 (27-2-33 45.16%),16 (0.26),←,
8,"Notting, Tim",29y 272d,194 (115-3-76 60.05%),132 (0.68),←,
24,"Patfull, Joel",23y 225d,52 (23-2-27 46.15%),18 (0.35),←,
6,"Power, Luke",28y 193d,211 (126-2-83 60.19%),189 (0.90),←,
35,"Rischitelli, Michael",22y 193d,59 (27-2-30 47.46%),25 (0.42),←,
29,"Roe, Jason",24y 128d,36 (17-1-18 48.61%),6 (0.17),←,
32,"Stiller, Cheynee",22y 77d,44 (16-2-26 38.64%),12 (0.27),←,
Totals,Totals,24y 264d,2033 (1128-35-870 55.48%),1774 (0.87),,
C,"Matthews, Leigh",56y 140d,455 (266-8-181 59.34%),,231 (141-3-87 61.69%),
