Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",27y 86d,64 (38-0-26 59.38%),187 (2.92),60 (37-0-23 61.67%),180 (3.00)
24,"Beveridge, Luke",21y 225d,38 (24-0-14 63.16%),37 (0.97),←,
15,"Bryce, Paul",23y 267d,63 (31-1-31 50.00%),26 (0.41),15 (9-0-6 60.00%),
21,"Febey, Steven",22y 229d,76 (49-0-27 64.47%),13 (0.17),←,
28,"Howat, John",21y 264d,17 (10-0-7 58.82%),7 (0.41),←,
13,"Jakovich, Allen",24y 14d,16 (9-0-7 56.25%),83 (5.19),←,
37,"Lamprill, Andrew",22y 336d,2 (1-0-1 50.00%),1 (0.50),←,
16,"Lovell, Andy",21y 251d,41 (22-0-19 53.66%),48 (1.17),←,
17,"Lovett, Brett",25y 320d,124 (77-0-47 62.10%),15 (0.12),←,
3,"Lyon, Garry",24y 204d,116 (73-0-43 62.93%),139 (1.20),←,
29,"Obst, Andrew",27y 229d,39 (24-0-15 61.54%),12 (0.31),←,
35,"Pickering, Michael",28y 126d,138 (47-0-91 34.06%),161 (1.17),2 (1-0-1 50.00%),1 (0.50)
41,"Rohde, Peter",27y 137d,102 (68-0-34 66.67%),12 (0.12),56 (34-0-22 60.71%),6 (0.11)
5,"Schwarz, David",19y 255d,8 (3-0-5 37.50%),8 (1.00),←,
18,"Stretch, Steven",28y 90d,134 (80-0-54 59.70%),42 (0.31),←,
11,"Stynes, Jim",25y 347d,113 (72-0-41 63.72%),84 (0.74),←,
2,"Tingay, Stephen",21y 235d,53 (34-0-19 64.15%),25 (0.47),←,
12,"Viney, Todd",26y 5d,78 (45-0-33 57.69%),43 (0.55),←,
27,"Wight, Sean",28y 20d,91 (51-0-40 56.04%),55 (0.60),←,
8,"Yeats, Graeme",27y 196d,133 (78-0-55 58.65%),39 (0.29),←,
Totals,Totals,24y 301d,1446 (836-1-609 57.81%),1037 (0.72),,
C,"Northey, John",48y 280d,169 (90-0-79 53.25%),,147 (84-0-63 57.14%),
