Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Adams, Taylor",10,1,7,17,,,,4.0,2.0,2.0,2.0,5.0,1.0,3.0,,7.0,12.0,,,3.0,1.0,,79.0
21 ↑,"Buntine, Matt",2,1,5,7,,,,,,,1.0,2.0,1.0,1.0,,3.0,3.0,,,1.0,,,46.0
18,"Cameron, Jeremy",7,6,2,9,,4.0,,1.0,,1.0,,4.0,,2.0,,2.0,7.0,1.0,3.0,2.0,,,92.0
3,"Coniglio, Stephen",8,4,11,19,,,,4.0,2.0,4.0,3.0,2.0,2.0,,,9.0,11.0,,,,3.0,1.0,77.0
11,"Cornes, Chad",6,2,3,9,,,1.0,2.0,1.0,,,1.0,,,,3.0,5.0,,,6.0,,,93.0
13,"Darley, Sam",12,4,7,19,,,,2.0,5.0,1.0,2.0,2.0,,2.0,,1.0,17.0,,,2.0,,,91.0
1,"Davis, Phil",6,5,6,12,,,,1.0,1.0,,1.0,2.0,1.0,1.0,,7.0,7.0,,,9.0,,,93.0
4,"Folau, Israel",3,2,4,7,,1.0,,2.0,,,,,,,,3.0,4.0,1.0,1.0,,,,70.0
26,"Giles, Jonathan",10,5,4,14,1,1.0,16.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,,9.0,5.0,2.0,2.0,4.0,,,92.0
35,"Greene, Toby",10,3,9,19,,,,2.0,5.0,3.0,2.0,7.0,,5.0,,5.0,15.0,,,2.0,,,84.0
33,"Hoskin-Elliott, Will",3,1,2,5,,,,2.0,,1.0,,2.0,,,,1.0,4.0,1.0,,,,,81.0
39,"Mohr, Tim",6,4,5,11,,,,,4.0,,,2.0,,,,3.0,9.0,1.0,,8.0,,,93.0
7,"Palmer, Rhys",16,8,7,23,,,,4.0,3.0,4.0,1.0,4.0,2.0,,,6.0,17.0,,,1.0,,,84.0
27,"Phillips, Andrew",5,5,3,8,1,,12.0,1.0,,,1.0,2.0,1.0,1.0,,4.0,3.0,2.0,1.0,2.0,,,77.0
6,"Power, Luke",9,3,7,16,,,,3.0,3.0,,,5.0,,2.0,,3.0,13.0,,,2.0,,,95.0
23,"Reid, Sam",6,1,5,11,,,,5.0,2.0,,1.0,3.0,2.0,2.0,,5.0,6.0,,,3.0,,,84.0
9,"Scully, Tom",8,1,6,14,1,,,6.0,3.0,1.0,4.0,,2.0,,,8.0,6.0,,,,2.0,1.0,90.0
20 ↓,"Tomlinson, Adam",2,2,1,3,,,,3.0,1.0,,,1.0,,,,,3.0,,,,,,47.0
17,"Treloar, Adam",8,1,11,19,,,,2.0,2.0,1.0,1.0,,,,,11.0,7.0,,,5.0,2.0,,79.0
29,"Tyson, Dom",4,2,14,18,1,,1.0,6.0,,3.0,2.0,4.0,,1.0,,11.0,7.0,,,,4.0,,82.0
8,"Ward, Callan",15,4,9,24,,2.0,1.0,4.0,2.0,5.0,8.0,2.0,2.0,2.0,,14.0,9.0,,,1.0,,,85.0
16,"Wilson, Nathan",5,3,2,7,1,1.0,,2.0,,2.0,,1.0,1.0,1.0,,2.0,5.0,,,,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,68,130,291,5,10.0,31.0,57.0,37.0,32.0,33.0,53.0,17.0,25.0,,117.0,175.0,8.0,7.0,51.0,12.0,2.0,
Opposition,Opposition,246,128,186,432,19,18.0,31.0,55.0,23.0,65.0,33.0,38.0,25.0,17.0,6.0,141.0,293.0,12.0,23.0,50.0,10.0,13.0,
