Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",23y 118d,123 (67-2-54 55.28%),163 (1.33),←,
23,"Ablett, Nathan",21y 270d,30 (20-1-9 68.33%),43 (1.43),←,
3,"Bartel, Jimmy",23y 279d,106 (60-2-44 57.55%),60 (0.57),←,
24,"Blake, Mark",22y,32 (21-0-11 65.63%),2 (0.06),←,
17,"Byrnes, Shannon",23y 155d,43 (28-0-15 65.12%),18 (0.42),←,
35,"Chapman, Paul",25y 308d,134 (70-2-62 52.99%),166 (1.24),←,
11,"Corey, Joel",25y 204d,149 (80-2-67 54.36%),48 (0.32),←,
44,"Enright, Corey",25y 360d,123 (62-2-59 51.22%),39 (0.32),←,
2,"Harley, Tom",29y 53d,157 (87-3-67 56.37%),10 (0.06),156 (86-3-67 56.09%),9 (0.06)
8,"Hunt, Josh",25y 179d,97 (55-1-41 57.22%),13 (0.13),←,
20,"Johnson, Steve",24y 67d,85 (48-2-35 57.65%),150 (1.76),←,
9,"Kelly, James",23y 254d,106 (56-1-49 53.30%),52 (0.49),←,
45,"Ling, Cameron",26y 194d,157 (87-3-67 56.37%),90 (0.57),←,
4,"Mackie, Andrew",23y 33d,59 (40-0-19 67.80%),40 (0.68),←,
39,"Milburn, Darren",30y 147d,211 (110-1-100 52.37%),80 (0.38),←,
21,"Mooney, Cameron",27y 348d,142 (82-1-59 58.10%),147 (1.04),131 (72-1-58 55.34%),145 (1.11)
6,"Ottens, Brad",27y 227d,186 (89-1-96 48.12%),220 (1.18),57 (36-1-20 64.04%),68 (1.19)
33,"Rooke, Max",25y 264d,90 (44-2-44 50.00%),19 (0.21),←,
30,"Scarlett, Matthew",28y 96d,182 (100-2-80 55.49%),16 (0.09),←,
14,"Selwood, Joel",19y 106d,19 (17-0-2 89.47%),7 (0.37),←,
27,"Stokes, Mathew",22y 291d,28 (21-0-7 75.00%),38 (1.36),←,
40,"Wojcinski, David",26y 356d,116 (64-2-50 56.03%),37 (0.32),←,
Totals,Totals,25y 46d,2375 (1308-30-1037 55.07%),1458 (0.61),,
C,"Thompson, Mark",43y 294d,183 (97-3-83 53.83%),,←,
