Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",11,2,8,19,1,,,4.0,3.0,,3.0,1.0,2.0,,,8.0,11.0,,,,,,94.0
15,"Crowley, Ryan",6,2,5,11,,,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,,6.0,5.0,,,,,,81.0
25,"Dodd, Steven",6,4,8,14,,,,1.0,5.0,,1.0,,,,,3.0,9.0,,,2.0,,,100.0
30,"Drum, Marcus",5,5,9,14,,,,1.0,3.0,,,1.0,,,,2.0,12.0,,,3.0,1.0,,100.0
33,"Farmer, Jeff",13,5,5,18,2,4.0,,2.0,,5.0,,2.0,1.0,1.0,,11.0,6.0,2.0,2.0,,,2.0,92.0
40,"Foster, Andrew",3,2,5,8,,,,3.0,,,1.0,4.0,2.0,1.0,,5.0,4.0,,,1.0,,,68.0
27,"Gilmore, Daniel",10,4,1,11,,,1.0,2.0,2.0,4.0,2.0,1.0,,1.0,,2.0,9.0,,,3.0,,,51.0
35,"Ibbotson, Garrick",13,6,4,17,1,,1.0,3.0,,3.0,3.0,1.0,4.0,,,8.0,10.0,,1.0,6.0,1.0,,87.0
17,"Johnson, Mark",5,3,6,11,,,,,,2.0,1.0,1.0,,1.0,,3.0,8.0,1.0,,3.0,,2.0,82.0
37,"Johnson, Michael",7,4,12,19,,,1.0,2.0,2.0,2.0,1.0,4.0,,4.0,,6.0,11.0,,,3.0,,,92.0
8,"McManus, Shaun",7,4,4,11,,,,5.0,1.0,4.0,2.0,4.0,2.0,2.0,,4.0,7.0,,1.0,1.0,,,56.0
18,"McPharlin, Luke",6,4,1,7,,,,2.0,3.0,,,1.0,,1.0,,4.0,3.0,2.0,,4.0,,,77.0
16,"Mundy, David",11,3,3,14,1,2.0,,3.0,2.0,2.0,2.0,,,,,2.0,10.0,,1.0,1.0,,1.0,89.0
28,"Murphy, Ryan",4,3,3,7,,3.0,,,,1.0,,,,,,2.0,5.0,,2.0,1.0,,,73.0
12,"OBrien, Brock",5,3,2,7,,1.0,,2.0,2.0,1.0,,1.0,,,,3.0,4.0,,,3.0,,,77.0
10,"Palmer, Rhys",12,4,8,20,1,,,2.0,2.0,4.0,2.0,1.0,1.0,,,5.0,15.0,,,1.0,14.0,,80.0
29,"Pavlich, Matthew",16,8,2,18,5,5.0,,2.0,,6.0,3.0,2.0,2.0,1.0,2.0,7.0,11.0,3.0,5.0,1.0,1.0,,97.0
31,"Sandilands, Aaron",5,1,10,15,,,32.0,3.0,,2.0,3.0,2.0,2.0,,,7.0,8.0,,,3.0,,,80.0
3,"Schammer, Byron",6,3,7,13,,,,7.0,2.0,1.0,1.0,1.0,2.0,1.0,,4.0,9.0,,,,,,63.0
6,"Solomon, Dean",16,9,5,21,1,1.0,,5.0,,10.0,4.0,3.0,1.0,2.0,,11.0,11.0,2.0,,1.0,2.0,2.0,85.0
20,"Tarrant, Chris",12,7,,12,3,,,2.0,,3.0,,1.0,,1.0,,2.0,10.0,,2.0,2.0,,1.0,98.0
22,"Thornton, Scott",1,1,3,4,,,,2.0,,1.0,,2.0,,2.0,,,4.0,,,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,87,111,291,15,23.0,36.0,56.0,29.0,53.0,30.0,36.0,21.0,20.0,2.0,105.0,182.0,10.0,14.0,39.0,19.0,8.0,
Opposition,Opposition,189,100,136,325,17,17.0,31.0,61.0,26.0,49.0,34.0,44.0,21.0,21.0,4.0,112.0,210.0,9.0,19.0,48.0,13.0,12.0,
