Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 263d,34 (26-0-8 76.47%),19 (0.56),←,
18,"Betts, Eddie",30y 126d,255 (119-3-133 47.25%),486 (1.91),71 (44-0-27 61.97%),196 (2.76)
16,"Brown, Luke",24y 191d,93 (54-0-39 58.06%),9 (0.10),←,
23,"Cameron, Charlie",22y 270d,51 (33-0-18 64.71%),61 (1.20),←,
44,"Crouch, Matt",21y 345d,49 (33-0-16 67.35%),10 (0.20),←,
26,"Douglas, Richard",30y 54d,197 (107-0-90 54.31%),135 (0.69),←,
17,"Hampton, Curtly",24y 22d,53 (10-0-43 18.87%),10 (0.19),2 (2-0-0 100.00%),
15,"Hartigan, Kyle",25y 145d,53 (37-0-16 69.81%),1 (0.02),←,
24,"Jacobs, Sam",28y 356d,151 (83-0-68 54.97%),37 (0.25),134 (76-0-58 56.72%),34 (0.25)
4,"Jenkins, Josh",28y 52d,95 (57-0-38 60.00%),186 (1.96),←,
8,"Kelly, Jake",22y 70d,12 (7-0-5 58.33%),,←,
3,"Knight, Riley",22y 5d,14 (10-0-4 71.43%),10 (0.71),←,
29,"Laird, Rory",23y 93d,78 (47-0-31 60.26%),6 (0.08),←,
27,"Lynch, Tom",26y 198d,85 (54-0-31 63.53%),126 (1.48),79 (50-0-29 63.29%),122 (1.54)
14,"Mackay, David",28y 250d,165 (99-0-66 60.00%),50 (0.30),←,
41,"McGovern, Mitch",22y 172d,25 (18-0-7 72.00%),35 (1.40),←,
30,"Milera, Wayne",19y 199d,10 (8-0-2 80.00%),6 (0.60),←,
22,"Otten, Andy",27y 321d,81 (43-0-38 53.09%),19 (0.23),←,
9,"Sloane, Rory",27y 15d,143 (83-0-60 58.04%),87 (0.61),←,
33,"Smith, Brodie",25y 77d,122 (74-0-48 60.66%),36 (0.30),←,
12,"Talia, Daniel",25y 181d,124 (74-0-50 59.68%),6 (0.05),←,
13,"Walker, Taylor",26y 341d,131 (74-0-57 56.49%),305 (2.33),←,
Totals,Totals,25y 104d,2021 (1150-3-868 56.90%),1640 (0.81),,
C,"Pyke, Don",48y 117d,26 (19-0-7 73.08%),,←,
