West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
44,"Bennell, Jamie",24y 7d,69 (21-1-47 31.16%),24 (0.35),12 (5-0-7 41.67%),1 (0.08)
1,"Brown, Mitch",25y 179d,82 (31-0-51 37.80%),11 (0.13),←,
26,"Butler, Sam",28y 151d,110 (57-0-53 51.82%),13 (0.12),←,
15,"Cripps, Jamie",22y 52d,43 (18-0-25 41.86%),46 (1.07),27 (10-0-17 37.04%),30 (1.11)
27,"Darling, Jack",22y 1d,80 (46-0-34 57.50%),137 (1.71),←,
18,"Ellis, Xavier",26y 106d,96 (61-1-34 64.06%),32 (0.33),10 (5-0-5 50.00%),4 (0.40)
3,"Gaff, Andrew",21y 363d,75 (42-0-33 56.00%),26 (0.35),←,
25,"Hurn, Shannon",26y 283d,142 (74-0-68 52.11%),42 (0.30),←,
34,"Hutchings, Mark",23y 20d,16 (6-0-10 37.50%),5 (0.31),←,
17,"Kennedy, Josh",26y 293d,131 (50-1-80 38.55%),259 (1.98),109 (47-0-62 43.12%),248 (2.28)
2,"LeCras, Mark",27y 288d,122 (59-0-63 48.36%),279 (2.29),←,
29,"Lycett, Scott",21y 261d,14 (5-0-9 35.71%),7 (0.50),←,
16,"Mackenzie, Eric",26y 26d,111 (48-0-63 43.24%),5 (0.05),←,
7,"Masten, Chris",25y 43d,108 (48-0-60 44.44%),51 (0.47),←,
42,"McGovern, Jeremy",22y 60d,3 (1-0-2 33.33%),6 (2.00),←,
9,"Naitanui, Nic",24y 41d,100 (51-0-49 51.00%),66 (0.66),←,
11,"Priddis, Matt",29y 85d,163 (76-0-87 46.63%),53 (0.33),←,
24,"Rosa, Matt",27y 203d,148 (75-0-73 50.68%),36 (0.24),←,
31,"Schofield, Will",25y 141d,101 (49-0-52 48.51%),19 (0.19),←,
5,"Sheppard, Brad",23y 22d,55 (24-0-31 43.64%),12 (0.22),←,
12,"Wellingham, Sharrod",25y 342d,112 (76-2-34 68.75%),68 (0.61),20 (9-0-11 45.00%),13 (0.65)
6,"Yeo, Elliot",20y 256d,39 (16-0-23 41.03%),3 (0.08),12 (5-0-7 41.67%),2 (0.17)
Totals,Totals,24y 296d,1920 (934-5-981 48.65%),1200 (0.63),,
C,"Simpson, Adam",38y 118d,12 (5-0-7 41.67%),,←,
