Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
16,"Aarts, Jake",26y 173d,25 (17-0-8 68.00%),29 (1.16),←,
7,"Baker, Liam",23y 123d,53 (39-1-13 74.53%),11 (0.21),←,
21,"Balta, Noah",21y 219d,41 (28-0-13 68.29%),8 (0.20),←,
29,"Bolton, Shai",22y 173d,56 (40-1-15 72.32%),45 (0.80),←,
35,"Broad, Nathan",28y 45d,81 (61-1-19 75.93%),1 (0.01),←,
22,"Caddy, Josh",28y 244d,170 (107-1-62 63.24%),163 (0.96),75 (55-0-20 73.33%),87 (1.16)
11,"Castagna, Jason",24y 322d,108 (75-1-32 69.91%),108 (1.00),←,
41,"Chol, Mabior",24y 121d,22 (17-0-5 77.27%),19 (0.86),←,
40,"Coleman-Jones, Callum",21y 351d,2 (2-0-0 100.00%),4 (2.00),←,
26,"Collier-Dawkins, Riley",21y 116d,5 (3-0-2 60.00%),2 (0.40),←,
9,"Cotchin, Trent",31y 53d,258 (145-3-110 56.78%),128 (0.50),←,
34,"Graham, Jack",23y 94d,66 (50-1-15 76.52%),26 (0.39),←,
2,"Grimes, Dylan",29y 318d,181 (118-1-62 65.47%),3 (0.02),←,
14,"Houli, Bachar",33y 18d,228 (128-4-96 57.02%),43 (0.19),202 (118-3-81 59.16%),34 (0.17)
4,"Martin, Dustin",29y 338d,254 (146-3-105 58.07%),282 (1.11),←,
33,"McIntosh, Kamdyn",27y 57d,118 (80-0-38 67.80%),32 (0.27),←,
25,"Nankervis, Toby",26y 291d,93 (67-0-26 72.04%),29 (0.31),81 (60-0-21 74.07%),26 (0.32)
3,"Prestia, Dion",28y 230d,168 (81-1-86 48.51%),55 (0.33),73 (55-1-17 76.03%),25 (0.34)
45,"Ralphsmith, Hugo",19y 202d,3 (2-0-1 66.67%),2 (0.67),←,
8,"Riewoldt, Jack",32y 211d,294 (157-5-132 54.25%),694 (2.36),←,
17,"Rioli, Daniel",24y 44d,105 (70-1-34 67.14%),88 (0.84),←,
15,"Short, Jayden",25y 126d,103 (69-1-33 67.48%),21 (0.20),←,
1,"Vlastuin, Nick",27y 41d,166 (108-1-57 65.36%),27 (0.16),←,
Totals,Totals,26y 59d,2600 (1610-26-964 61.92%),1820 (0.70),,
C,"Hardwick, Damien",48y 285d,263 (151-3-109 57.98%),,←,
