Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barnard, Paul",22y 152d,8 (3-0-5 37.50%),3 (0.38),←,
16,"Bone, Randall",21y 244d,18 (11-0-7 61.11%),16 (0.89),6 (3-0-3 50.00%),3 (0.50)
5,"Collins, Andrew",30y 81d,183 (124-0-59 67.76%),33 (0.18),←,
13,"Dear, Paul",28y 199d,115 (76-0-39 66.09%),79 (0.69),←,
35,"Gibson, Shannon",19y 250d,6 (3-0-3 50.00%),2 (0.33),←,
34,"Graham, Mark",22y 124d,36 (20-0-16 55.56%),4 (0.11),←,
15,"Harford, Daniel",18y 118d,6 (3-0-3 50.00%),3 (0.50),←,
22,"Hargreaves, Tim",20y 46d,20 (11-0-9 55.00%),31 (1.55),←,
17,"Hudson, Paul",24y 360d,110 (70-0-40 63.64%),225 (2.05),←,
11,"Jarman, Darren",28y 168d,102 (65-0-37 63.73%),120 (1.18),←,
1,"Jencke, Ray",29y 112d,164 (110-0-54 67.07%),27 (0.16),←,
24,"Langford, Chris",32y 194d,268 (193-1-74 72.20%),31 (0.12),←,
12,"Lawrence, Stephen",26y 84d,109 (70-0-39 64.22%),22 (0.20),←,
20,"Maginness, Scott",28y 347d,123 (82-0-41 66.67%),7 (0.06),←,
28,"McDonald, Alex",25y 152d,44 (26-0-18 59.09%),24 (0.55),←,
8,"Minton-Connell, Simon",26y 80d,78 (19-0-59 24.36%),244 (3.13),13 (6-0-7 46.15%),25 (1.92)
44,"Platten, John",32y 120d,212 (148-0-64 69.81%),204 (0.96),←,
29,"Tallis, Rayden",20y 36d,33 (17-0-16 51.52%),8 (0.24),←,
25,"Taylor, Jason",26y 295d,70 (37-0-33 52.86%),31 (0.44),63 (36-0-27 57.14%),27 (0.43)
6,"Taylor, Richard",22y 1d,10 (6-0-4 60.00%),7 (0.70),←,
30,"Woods, Tony",26y 13d,42 (21-0-21 50.00%),11 (0.26),11 (5-0-6 45.45%),1 (0.09)
Totals,Totals,25y 134d,1757 (1115-1-641 63.46%),1132 (0.64),,
C,"Knights, Peter",43y 107d,97 (36-0-61 37.11%),,38 (20-0-18 52.63%),
