Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",14,4,4,18,,,,,6.0,3.0,,2.0,2.0,1.0,,5.0,13.0,,,3.0,1.0,,80.0
14,"Bedford, Toby",4,3,4,8,,1.0,,2.0,,2.0,,2.0,,1.0,,2.0,7.0,,1.0,1.0,,1.0,75.0
32,"Briggs, Kieren",8,1,9,17,,,23.0,5.0,1.0,1.0,6.0,7.0,1.0,4.0,,15.0,3.0,1.0,,4.0,,1.0,75.0
46,"Brown, Callum",3,2,4,7,2,,,1.0,,,,3.0,,1.0,,2.0,5.0,1.0,2.0,4.0,,,84.0
44,"Buckley, Jack",10,6,4,14,,,,,4.0,,,2.0,1.0,2.0,,7.0,7.0,3.0,,17.0,,,89.0
5,"Cadman, Aaron",4,2,2,6,2,1.0,2.0,3.0,,1.0,,,,,,5.0,2.0,,1.0,1.0,,,68.0
17,"Callaghan, Finn",9,2,14,23,,,,11.0,,2.0,3.0,4.0,2.0,2.0,,13.0,10.0,,,1.0,1.0,1.0,86.0
16,"Daniels, Brent",12,4,3,15,2,,,6.0,1.0,1.0,,6.0,,,,4.0,8.0,,3.0,,,1.0,83.0
4,"Greene, Toby",11,3,6,17,,1.0,,3.0,1.0,7.0,1.0,4.0,,2.0,,8.0,10.0,,1.0,,,,93.0
12 ↓,"Green, Tom",1,,2,3,,,,,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,13.0
27,"Himmelberg, Harry",17,4,3,20,,1.0,,2.0,12.0,1.0,,4.0,1.0,2.0,,7.0,7.0,1.0,,3.0,1.0,,81.0
23,"Hogan, Jesse",5,3,4,9,2,1.0,,,,1.0,,,2.0,,,5.0,3.0,1.0,1.0,2.0,,,85.0
39,"Idun, Connor",4,6,14,18,,,,2.0,4.0,,,1.0,,,,7.0,11.0,,,6.0,,,96.0
2,"Jones, Darcy",8,3,6,14,1,1.0,,1.0,2.0,1.0,,2.0,,,,4.0,11.0,,2.0,4.0,,,83.0
22,"Kelly, Josh",17,4,7,24,,,,5.0,1.0,5.0,5.0,4.0,1.0,2.0,,8.0,15.0,,,,3.0,1.0,86.0
20,"Peatling, James",18,4,6,24,1,,,8.0,3.0,6.0,4.0,4.0,2.0,1.0,,10.0,15.0,1.0,1.0,2.0,,2.0,83.0
36,"Perryman, Harry",9,3,6,15,,,,8.0,4.0,,2.0,3.0,2.0,1.0,,4.0,11.0,,,4.0,,,76.0
26,"Riccardi, Jake",3,3,7,10,,1.0,2.0,1.0,,,,5.0,,,,2.0,8.0,,1.0,1.0,,,72.0
15,"Taylor, Sam",8,6,6,14,,,,2.0,3.0,,,3.0,2.0,,,7.0,8.0,,,9.0,,,98.0
28 ↑,"Thomas, Harvey",3,1,7,10,,,,2.0,2.0,3.0,2.0,2.0,,1.0,,5.0,7.0,,,1.0,,,52.0
8,"Ward, Callan",9,3,13,22,,,,6.0,1.0,5.0,5.0,6.0,3.0,3.0,,17.0,7.0,2.0,,2.0,,1.0,80.0
10,"Wehr, Jacob",10,2,4,14,,,,3.0,1.0,2.0,1.0,4.0,,1.0,,8.0,9.0,,,2.0,,,82.0
6,"Whitfield, Lachie",12,1,7,19,,,,1.0,6.0,,1.0,4.0,,3.0,,5.0,5.0,,,,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,70,142,341,10,9.0,27.0,72.0,52.0,42.0,31.0,73.0,19.0,27.0,,152.0,182.0,10.0,13.0,68.0,6.0,8.0,
Opposition,Opposition,217,61,131,348,14,14.0,47.0,73.0,32.0,67.0,43.0,68.0,28.0,19.0,6.0,168.0,180.0,10.0,5.0,53.0,9.0,6.0,
