Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",29y 290d,183 (85-3-95 47.27%),64 (0.35),63 (32-1-30 51.59%),27 (0.43)
32,"Carroll, Matt",19y 238d,13 (6-0-7 46.15%),1 (0.08),←,
5,"Cerra, Adam",25y 290d,148 (67-1-80 45.61%),39 (0.26),72 (35-1-36 49.31%),23 (0.32)
2,"Cowan, Lachlan",20y 235d,34 (15-1-18 45.59%),2 (0.06),←,
9,"Cripps, Patrick",30y 128d,226 (83-2-141 37.17%),125 (0.55),←,
30,"Curnow, Charlie",28y 171d,149 (57-1-91 38.59%),313 (2.10),←,
12,"De Koning, Tom",26y 8d,96 (49-1-46 51.56%),35 (0.36),←,
15,"Docherty, Sam",31y 280d,184 (72-2-110 39.67%),31 (0.17),171 (66-2-103 39.18%),30 (0.18)
19,"Durdin, Corey",23y 101d,60 (30-0-30 50.00%),47 (0.78),←,
8,"Fogarty, Lachie",26y 114d,87 (47-0-40 54.02%),34 (0.39),64 (34-0-30 53.13%),28 (0.44)
26,"Haynes, Nick",33y 67d,230 (107-4-119 47.39%),13 (0.06),19 (7-0-12 36.84%),
29,"Hewett, George",29y 207d,198 (113-1-84 57.32%),52 (0.26),78 (42-1-35 54.49%),20 (0.26)
4,"Hollands, Oliver",21y 189d,61 (30-1-30 50.00%),11 (0.18),←,
36,"Lord, Cooper",20y 126d,20 (8-0-12 40.00%),5 (0.25),←,
10,"McKay, Harry",27y 212d,136 (56-1-79 41.54%),262 (1.93),←,
43,"Moir, Ashton",20y 100d,7 (2-0-5 28.57%),7 (1.00),←,
3,"Motlop, Jesse",21y 243d,59 (25-1-33 43.22%),56 (0.95),←,
22,"OFarrell, Harry",19y 82d,5 (1-0-4 20.00%),,←,
27,"Pittonet, Marc",29y 51d,79 (34-0-45 43.04%),12 (0.15),72 (29-0-43 40.28%),12 (0.17)
42,"Saad, Adam",31y 1d,212 (94-3-115 45.05%),12 (0.06),103 (51-1-51 50.00%),4 (0.04)
23,"Weitering, Jacob",27y 243d,200 (75-1-124 37.75%),11 (0.05),←,
38,"White, Will",21y 128d,11 (6-0-5 54.55%),9 (0.82),←,
6,"Williams, Zac",30y 307d,170 (86-0-84 50.59%),65 (0.38),57 (27-0-30 47.37%),38 (0.67)
Totals,Totals,25y 325d,2568 (1148-23-1397 44.70%),1206 (0.47),,
C,"Voss, Michael",50y 17d,199 (89-2-108 45.23%),,90 (46-1-43 51.67%),
