Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",2,3,10,12,,,,2.0,,,,,,,,2.0,11.0,,,1.0,,,89.0
12,"Boekhorst, Blaine",9,4,11,20,,,,3.0,1.0,2.0,1.0,2.0,,1.0,,9.0,11.0,1.0,1.0,1.0,,1.0,75.0
7,"Buckley, Dylan",11,7,8,19,1,,,1.0,3.0,2.0,,2.0,,,,2.0,17.0,,2.0,3.0,,,83.0
41,"Casboult, Levi",5,6,4,9,,1.0,,,,2.0,,,,,,4.0,4.0,3.0,1.0,1.0,,,80.0
9,"Cripps, Patrick",9,4,22,31,1,,2.0,3.0,,3.0,11.0,4.0,1.0,2.0,2.0,18.0,13.0,1.0,1.0,2.0,3.0,,85.0
35,"Curnow, Ed",17,4,6,23,,1.0,,5.0,3.0,4.0,2.0,2.0,2.0,,,6.0,17.0,,,1.0,,,82.0
15,"Docherty, Sam",15,7,10,25,,,,1.0,5.0,1.0,,2.0,1.0,1.0,,5.0,16.0,1.0,,5.0,1.0,,87.0
33,"Everitt, Andrejs",7,5,5,12,1,,,2.0,1.0,3.0,,,1.0,,,2.0,10.0,,1.0,1.0,,1.0,72.0
4,"Gibbs, Bryce",12,3,9,21,1,,1.0,9.0,,4.0,2.0,1.0,,,,5.0,17.0,,2.0,1.0,,,77.0
32,"Graham, Nick",8,2,10,18,,1.0,,3.0,3.0,3.0,3.0,4.0,1.0,,,9.0,10.0,,,1.0,,,77.0
11,"Kerridge, Sam",10,4,6,16,,,,5.0,1.0,3.0,4.0,3.0,,,,7.0,9.0,,,,,,88.0
8,"Kreuzer, Matthew",8,3,6,14,1,2.0,14.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,,10.0,4.0,2.0,3.0,2.0,,,84.0
34,"Phillips, Andrew",6,5,2,8,,,14.0,2.0,1.0,2.0,2.0,2.0,,2.0,,8.0,1.0,4.0,1.0,6.0,,,70.0
20,"Plowman, Lachie",7,,7,14,,,,1.0,,1.0,,,1.0,,,5.0,9.0,,,4.0,,,79.0
17,"Rowe, Sam",5,6,7,12,,,,2.0,,1.0,,3.0,,3.0,,2.0,9.0,,,11.0,,,100.0
2,"Silvagni, Jack",4,4,3,7,1,1.0,,4.0,,,,2.0,1.0,2.0,,3.0,6.0,1.0,1.0,1.0,,,83.0
6,"Simpson, Kade",15,1,7,22,,,,2.0,6.0,2.0,1.0,2.0,,1.0,,4.0,17.0,,,1.0,5.0,1.0,91.0
19,"Sumner, Liam",7,4,3,10,1,,,3.0,,1.0,,1.0,1.0,,,5.0,6.0,,1.0,2.0,,,76.0
42,"Tuohy, Zach",19,3,16,35,,3.0,,1.0,3.0,6.0,1.0,2.0,1.0,1.0,,7.0,22.0,,,,,1.0,84.0
23,"Weitering, Jacob",8,1,7,15,,,,2.0,3.0,1.0,1.0,2.0,,,,4.0,11.0,,,5.0,,,77.0
43,"White, Simon",9,5,11,20,,,,2.0,4.0,1.0,,2.0,1.0,1.0,,5.0,15.0,1.0,,4.0,,,79.0
46,"Wright, Matthew",12,4,6,18,,,,6.0,1.0,4.0,1.0,1.0,1.0,,,5.0,13.0,,1.0,,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,85,176,381,7,13.0,31.0,61.0,38.0,47.0,31.0,40.0,13.0,15.0,2.0,127.0,248.0,14.0,15.0,53.0,9.0,5.0,
Opposition,Opposition,199,97,154,353,10,14.0,33.0,42.0,35.0,52.0,22.0,36.0,15.0,13.0,4.0,112.0,238.0,14.0,13.0,55.0,7.0,6.0,
