Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",26y 247d,156 (69-1-86 44.55%),94 (0.60),←,
5,"Broadbent, Matthew",24y 247d,105 (43-1-61 41.43%),40 (0.38),←,
11,"Butcher, John",23y 276d,24 (9-0-15 37.50%),34 (1.42),←,
27,"Carlile, Alipate",27y 340d,154 (66-1-87 43.18%),5 (0.03),←,
18,"Cornes, Kane",32y 90d,294 (149-2-143 51.02%),92 (0.31),←,
7,"Ebert, Brad",25y 3d,148 (62-1-85 42.23%),77 (0.52),72 (34-1-37 47.92%),44 (0.61)
9,"Gray, Robbie",27y 6d,116 (51-0-65 43.97%),161 (1.39),←,
8,"Hartlett, Hamish",24y 234d,91 (38-1-52 42.31%),56 (0.62),←,
36,"Hombsch, Jack",22y 29d,40 (18-0-22 45.00%),,31 (18-0-13 58.06%),
24,"Impey, Jarman",19y 270d,19 (11-0-8 57.89%),3 (0.16),←,
42,"Jonas, Tom",24y 86d,57 (26-1-30 46.49%),1 (0.02),←,
6,"Monfries, Angus",28y 76d,192 (80-3-109 42.45%),225 (1.17),42 (22-0-20 52.38%),60 (1.43)
3,"Neade, Jake",20y 311d,25 (14-0-11 56.00%),22 (0.88),←,
29,"Pittard, Jasper",24y 4d,57 (30-0-27 52.63%),8 (0.14),←,
21,"Polec, Jared",22y 175d,41 (23-0-18 56.10%),26 (0.63),25 (16-0-9 64.00%),17 (0.68)
4,"Ryder, Paddy",27y 22d,171 (79-4-88 47.37%),117 (0.68),1 (0-0-1 0.00%),
28,"Schulz, Jay",29y 352d,168 (68-3-97 41.37%),280 (1.67),97 (44-1-52 45.88%),222 (2.29)
12,"Trengove, Jackson",24y 154d,99 (39-1-59 39.90%),8 (0.08),←,
39,"Westhoff, Justin",28y 186d,160 (70-1-89 44.06%),204 (1.27),←,
19,"White, Matt",27y 355d,128 (59-4-65 47.66%),80 (0.63),23 (15-0-8 65.22%),26 (1.13)
16,"Wines, Ollie",20y 180d,50 (29-0-21 58.00%),24 (0.48),←,
20,"Wingard, Chad",21y 250d,68 (33-1-34 49.26%),97 (1.43),←,
Totals,Totals,25y 61d,2363 (1066-25-1272 45.11%),1654 (0.70),,
C,"Hinkley, Ken",48y 187d,49 (29-0-20 59.18%),,←,
