North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 308d,62 (28-1-33 45.97%),58 (0.94),←,
18,"Carey, Wayne",19y 307d,26 (15-0-11 57.69%),40 (1.54),←,
30,"Chandler, Jeff",25y 18d,30 (18-1-11 61.67%),4 (0.13),←,
23,"Clarkson, Alastair",22y 337d,48 (20-2-26 43.75%),51 (1.06),←,
31,"Gallagher, Michael",24y 325d,30 (21-1-8 71.67%),21 (0.70),14 (11-0-3 78.57%),4 (0.29)
29,"German, Peter",26y 56d,125 (61-3-61 50.00%),147 (1.18),←,
9,"Larkin, Matthew",26y 223d,126 (65-3-58 52.78%),113 (0.90),←,
35,"Longmire, John",20y 89d,50 (21-1-28 43.00%),130 (2.60),←,
20,"Mann, Peter",20y 204d,1 (1-0-0 100.00%),,←,
4,"Martyn, Mick",22y 211d,55 (25-1-29 46.36%),4 (0.07),←,
16,"McCarthy, John",24y,61 (26-1-34 43.44%),63 (1.03),←,
34,"Murray, Damien",20y 114d,1 (1-0-0 100.00%),,←,
22,"Roberts, Mark",25y 275d,78 (27-0-51 34.62%),19 (0.24),1 (1-0-0 100.00%),
3,"Rock, Anthony",20y 182d,20 (10-0-10 50.00%),18 (0.90),←,
36,"Romero, Jose",19y 241d,32 (16-0-16 50.00%),43 (1.34),←,
24,"Sholl, Craig",23y 90d,22 (13-0-9 59.09%),4 (0.18),←,
15,"Smith, Ross",26y 55d,123 (56-2-65 46.34%),25 (0.20),←,
17,"Staritski, Justin",20y 263d,1 (1-0-0 100.00%),,←,
7,"Steele, Darren",24y 351d,91 (39-1-51 43.41%),26 (0.29),←,
10,"Stevens, Anthony",19y 271d,18 (8-0-10 44.44%),4 (0.22),←,
Totals,Totals,22y 306d,1000 (472-17-511 47.20%),770 (0.77),,
C,"Schimmelbusch, Wayne",38y 70d,23 (13-0-10 56.52%),,←,
