Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",19y 239d,9 (5-0-4 55.56%),1 (0.11),←,
21,"Akermanis, Jason",30y 99d,256 (155-4-97 61.33%),314 (1.23),8 (4-0-4 50.00%),7 (0.88)
5,"Boyd, Matthew",24y 280d,78 (34-0-44 43.59%),22 (0.28),←,
17,"Cooney, Adam",21y 246d,75 (34-0-41 45.33%),80 (1.07),←,
4,"Cross, Daniel",24y 65d,79 (34-1-44 43.67%),14 (0.18),←,
14,"Darcy, Luke",31y 326d,214 (95-4-115 45.33%),176 (0.82),←,
10,"Eagleton, Nathan",28y 205d,203 (91-3-109 45.57%),173 (0.85),147 (65-1-81 44.56%),128 (0.87)
13,"Giansiracusa, Daniel",25y 84d,113 (44-2-67 39.82%),106 (0.94),←,
9,"Gilbee, Lindsay",25y 330d,107 (47-1-59 44.39%),57 (0.53),←,
16,"Griffen, Ryan",20y 311d,50 (27-0-23 54.00%),16 (0.32),←,
8,"Hahn, Mitch",26y 24d,106 (42-1-63 40.09%),70 (0.66),←,
25,"Hargrave, Ryan",25y 312d,104 (43-2-59 42.31%),28 (0.27),←,
19,"Higgins, Shaun",19y 91d,15 (9-0-6 60.00%),19 (1.27),←,
6,"Johnson, Brad",30y 320d,288 (133-5-150 47.05%),430 (1.49),←,
36,"Lake, Brian",25y 96d,85 (34-0-51 40.00%),9 (0.11),←,
23,"McMahon, Jordan",24y 7d,105 (42-2-61 40.95%),37 (0.35),←,
38,"Morris, Dale",24y 156d,51 (29-0-22 56.86%),1 (0.02),←,
15,"Power, Sam",23y 336d,77 (28-1-48 37.01%),16 (0.21),←,
30,"Robbins, Matthew",30y 26d,142 (61-2-79 43.66%),128 (0.90),135 (57-2-76 42.96%),128 (0.95)
11,"Street, Peter",26y 362d,70 (29-1-40 42.14%),15 (0.21),53 (22-0-31 41.51%),12 (0.23)
7,"West, Scott",32y 201d,310 (145-4-161 47.42%),103 (0.33),←,
37,"Wight, Cameron",22y 59d,22 (9-0-13 40.91%),1 (0.05),←,
Totals,Totals,25y 240d,2559 (1170-33-1356 45.72%),1816 (0.71),,
C,"Eade, Rodney",49y 60d,208 (111-2-95 53.85%),,56 (30-0-26 53.57%),
