Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",13,3,10,23,,,,10.0,1.0,6.0,3.0,5.0,,1.0,,11.0,13.0,,1.0,1.0,,1.0,79.0
7,"Cunningham, Harry",10,6,2,12,1,,,5.0,1.0,1.0,,,1.0,,,2.0,10.0,,1.0,1.0,,,86.0
19,"Derickx, Tom",2,2,9,11,1,,7.0,4.0,,,,1.0,1.0,1.0,,6.0,6.0,1.0,,1.0,,,92.0
23 ↓,"Franklin, Lance",6,4,1,7,1,1.0,,1.0,,3.0,1.0,4.0,1.0,1.0,,2.0,4.0,,,,,1.0,58.0
37 ↑,"Goodes, Adam",5,2,,5,,,,,,4.0,,1.0,,,,,4.0,,1.0,,,2.0,28.0
39,"Grundy, Heath",12,11,9,21,,,,2.0,4.0,,,3.0,,2.0,,1.0,20.0,,,9.0,1.0,,100.0
4,"Hannebery, Dan",17,5,17,34,1,,,3.0,,2.0,13.0,2.0,1.0,1.0,3.0,18.0,16.0,,,1.0,3.0,,78.0
15,"Jack, Kieren",15,5,8,23,2,1.0,,7.0,,6.0,2.0,6.0,2.0,1.0,2.0,9.0,13.0,,2.0,2.0,,,83.0
32,"Jetta, Lewis",13,5,3,16,,1.0,,2.0,2.0,3.0,,1.0,1.0,1.0,,4.0,13.0,,,2.0,,,82.0
12,"Kennedy, Josh",12,4,15,27,1,1.0,,6.0,,4.0,3.0,3.0,,2.0,,8.0,17.0,,1.0,1.0,,,83.0
11,"Laidler, Jeremy",11,4,8,19,,1.0,,3.0,3.0,4.0,2.0,2.0,1.0,,,10.0,11.0,,,8.0,,,75.0
44,"Lloyd, Jake",5,4,9,14,,,,1.0,,1.0,,1.0,,,,4.0,11.0,,,1.0,,1.0,80.0
9,"Malceski, Nick",15,5,9,24,,,,1.0,3.0,5.0,2.0,1.0,,,,5.0,19.0,,,2.0,,,84.0
21,"McGlynn, Ben",13,9,6,19,1,1.0,,7.0,3.0,2.0,,4.0,1.0,3.0,,5.0,14.0,,2.0,2.0,,,91.0
3,"McVeigh, Jarrad",9,3,9,18,,,,6.0,1.0,2.0,1.0,,,,,10.0,9.0,,1.0,4.0,1.0,,86.0
26,"Parker, Luke",15,7,11,26,1,3.0,,3.0,1.0,4.0,4.0,1.0,1.0,,,12.0,14.0,2.0,2.0,4.0,1.0,,78.0
38,"Pyke, Mike",4,1,4,8,,1.0,19.0,1.0,,2.0,1.0,2.0,,1.0,,5.0,3.0,,,6.0,,,89.0
24,"Rampe, Dane",17,1,8,25,,2.0,,1.0,4.0,1.0,,,,,,4.0,20.0,,,4.0,1.0,,90.0
25,"Richards, Ted",5,6,5,10,,,,,2.0,1.0,,3.0,,2.0,,1.0,9.0,,,5.0,1.0,,100.0
30,"Roberts-Thomson, Lewis",1,2,3,4,,,,1.0,,,,2.0,,1.0,,,4.0,,,1.0,,,95.0
2,"Shaw, Rhyce",19,7,15,34,,,,1.0,2.0,5.0,1.0,4.0,3.0,1.0,,9.0,23.0,,,1.0,4.0,,79.0
40,"Smith, Nick",8,3,14,22,,,,,3.0,1.0,2.0,2.0,,,,10.0,12.0,,,2.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,99,175,402,9,15.0,26.0,65.0,30.0,57.0,35.0,48.0,13.0,18.0,5.0,136.0,265.0,3.0,11.0,58.0,12.0,5.0,
Opposition,Opposition,202,101,164,366,5,8.0,48.0,71.0,43.0,37.0,29.0,37.0,18.0,13.0,1.0,131.0,237.0,8.0,6.0,49.0,5.0,3.0,
