Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",15,6,9,24,2,1.0,,,,4.0,1.0,3.0,,,,8.0,15.0,,3.0,,,1.0,85.0
15,"Anderson, Noah",17,8,11,28,,1.0,,1.0,3.0,2.0,8.0,2.0,,,3.0,10.0,18.0,,,,1.0,1.0,86.0
31,"Andrew, Mac",10,7,2,12,,,,2.0,2.0,,,3.0,1.0,1.0,,2.0,11.0,,,2.0,,,88.0
10,"Ballard, Charlie",12,8,5,17,,,,1.0,2.0,,,2.0,1.0,1.0,,7.0,11.0,1.0,,4.0,,,91.0
30,"Casboult, Levi",7,3,3,10,,1.0,4.0,1.0,1.0,2.0,2.0,3.0,,2.0,,3.0,7.0,,1.0,,,2.0,83.0
1,"Chol, Mabior",12,6,1,13,2,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,,,8.0,6.0,3.0,2.0,2.0,,1.0,76.0
25,"Collins, Sam",8,7,4,12,,,,2.0,1.0,2.0,,,,,,6.0,7.0,1.0,,7.0,,,97.0
4,"Ellis, Brandon",15,9,6,21,,2.0,,,1.0,3.0,2.0,2.0,,1.0,,6.0,16.0,1.0,1.0,,,1.0,89.0
8,"Fiorini, Brayden",12,4,9,21,,2.0,,3.0,3.0,3.0,2.0,4.0,1.0,1.0,,8.0,14.0,,,3.0,,1.0,74.0
7,"Holman, Nick",3,3,5,8,1,,,3.0,1.0,,1.0,1.0,,,,5.0,4.0,,2.0,,,,91.0
19 ↑,"Humphrey, Bailey",7,4,3,10,2,1.0,,1.0,,,,2.0,1.0,,,4.0,6.0,,3.0,,,,42.0
34,"King, Ben",7,5,3,10,5,,,1.0,,1.0,,1.0,2.0,,2.0,6.0,4.0,2.0,3.0,,,,86.0
23,"Lemmens, Sean",12,7,1,13,,,,4.0,6.0,,1.0,1.0,1.0,1.0,,3.0,11.0,,,5.0,,,80.0
22,"Long, Ben",10,3,2,12,,,,2.0,3.0,,,5.0,1.0,2.0,,4.0,6.0,1.0,,4.0,,,82.0
13,"Lukosius, Jack",15,10,5,20,1,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,,,5.0,15.0,,3.0,,,,83.0
44,"Macpherson, Darcy",18,10,6,24,,,,4.0,5.0,3.0,1.0,4.0,,1.0,,5.0,18.0,,,2.0,,,94.0
11,"Miller, Touk",9,3,4,13,,,,3.0,3.0,,3.0,6.0,1.0,3.0,,3.0,10.0,,,,,,58.0
27,"Powell, Wil",13,6,7,20,,,,2.0,5.0,4.0,1.0,,,,,7.0,9.0,2.0,,1.0,,,64.0
41 ↓,"Rosas, Malcolm",3,3,,3,,,,,,2.0,,1.0,,,,,3.0,,1.0,,,,37.0
18,"Rowell, Matt",10,1,8,18,,,,12.0,1.0,5.0,4.0,2.0,1.0,,,13.0,6.0,,,1.0,,1.0,79.0
24,"Swallow, David",9,3,7,16,,,,3.0,,4.0,1.0,,,,,7.0,10.0,,,,,1.0,83.0
14,"Weller, Lachie",22,14,6,28,,,,3.0,2.0,8.0,,3.0,1.0,,1.0,6.0,22.0,,1.0,2.0,,1.0,90.0
28,"Witts, Jarrod",10,5,7,17,1,,21.0,1.0,1.0,2.0,5.0,5.0,2.0,3.0,,7.0,9.0,1.0,,1.0,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,256,135,114,370,14,13.0,27.0,52.0,42.0,51.0,34.0,53.0,17.0,16.0,6.0,133.0,238.0,12.0,20.0,34.0,1.0,10.0,
Opposition,Opposition,188,69,118,306,7,12.0,34.0,48.0,36.0,50.0,31.0,54.0,16.0,17.0,,128.0,167.0,9.0,6.0,41.0,4.0,5.0,
