North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",24y 18d,85 (38-1-46 45.29%),82 (0.96),←,
11,"Archer, Glenn",19y 81d,3 (0-0-3 0.00%),,←,
14,"Buckley, Ben",24y 350d,58 (23-0-35 39.66%),14 (0.24),←,
23,"Clarkson, Alastair",24y 47d,60 (24-2-34 41.67%),54 (0.90),←,
27,"Crocker, Darren",25y 79d,93 (41-1-51 44.62%),54 (0.58),←,
5,"Dennis, Richard",25y 318d,67 (42-0-25 62.69%),46 (0.69),10 (3-0-7 30.00%),6 (0.60)
28,"Dwyer, Anthony",22y 164d,9 (2-0-7 22.22%),10 (1.11),←,
6,"Fairley, Ian",27y 269d,136 (64-2-70 47.79%),143 (1.05),←,
29,"German, Peter",27y 132d,151 (73-3-75 49.34%),179 (1.19),←,
26,"Ishchenko, Alex",28y 54d,80 (28-0-52 35.00%),27 (0.34),8 (2-0-6 25.00%),2 (0.25)
9,"Larkin, Matthew",27y 299d,159 (79-3-77 50.63%),137 (0.86),←,
35,"Longmire, John",21y 165d,80 (35-1-44 44.38%),256 (3.20),←,
20,"Mann, Peter",21y 280d,6 (1-0-5 16.67%),2 (0.33),←,
16,"McCarthy, John",25y 75d,84 (35-1-48 42.26%),92 (1.10),←,
19,"McRae, Dean",23y 214d,76 (32-1-43 42.76%),22 (0.29),←,
37,"Page, Glenn",22y 81d,22 (5-1-16 25.00%),3 (0.14),4 (0-0-4 0.00%),
36,"Romero, Jose",20y 317d,58 (27-0-31 46.55%),76 (1.31),←,
24,"Sholl, Craig",24y 166d,55 (27-0-28 49.09%),11 (0.20),←,
7,"Steele, Darren",26y 61d,110 (44-1-65 40.45%),30 (0.27),←,
10,"Stevens, Anthony",20y 347d,34 (15-0-19 44.12%),11 (0.32),←,
Totals,Totals,24y 66d,1426 (635-17-774 44.53%),1249 (0.88),,
C,"Schimmelbusch, Wayne",39y 146d,56 (27-0-29 48.21%),,←,
