Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
29,"Burgess, Chris",23y 244d,10 (3-0-7 30.00%),4 (0.40),←,
45,"Dawson, Jacob",19y 267d,5 (0-0-5 0.00%),1 (0.20),←,
12,"Day, Sam",26y 325d,116 (32-1-83 28.02%),82 (0.71),←,
17,"Ellis, Corey",22y 292d,31 (13-0-18 41.94%),7 (0.23),4 (0-0-4 0.00%),
8,"Fiorini, Brayden",21y 340d,43 (9-0-34 20.93%),15 (0.35),←,
1,"Hanley, Pearce",30y 255d,157 (44-0-113 28.03%),60 (0.38),28 (6-0-22 21.43%),2 (0.07)
5,"Harbrow, Jarrod",31y 10d,241 (84-2-155 35.27%),54 (0.22),171 (44-1-126 26.02%),33 (0.19)
40,"Heron, Jacob",19y 230d,12 (1-0-11 8.33%),2 (0.17),←,
20,"Hombsch, Jack",26y 143d,116 (53-0-63 45.69%),1 (0.01),18 (3-0-15 16.67%),
38,"Joyce, Jesse",21y 345d,63 (15-0-48 23.81%),2 (0.03),←,
34,"King, Ben",19y 21d,10 (0-0-10 0.00%),10 (1.00),←,
23,"Lemmens, Sean",24y 268d,83 (22-1-60 27.11%),21 (0.25),←,
41,"Lukosius, Jack",18y 353d,17 (3-0-14 17.65%),3 (0.18),←,
44,"Macpherson, Darcy",21y 272d,35 (6-0-29 17.14%),20 (0.57),←,
2,"Miles, Anthony",27y 150d,86 (39-0-47 45.35%),31 (0.36),15 (3-0-12 20.00%),6 (0.40)
11,"Miller, Touk",23y 156d,96 (20-1-75 21.35%),28 (0.29),←,
35,"Rischitelli, Michael",33y 201d,239 (80-3-156 34.10%),90 (0.38),128 (31-0-97 24.22%),43 (0.34)
6,"Sexton, Alex",25y 237d,115 (28-0-87 24.35%),103 (0.90),←,
24,"Swallow, David",26y 251d,135 (34-0-101 25.19%),66 (0.49),←,
14,"Weller, Lachie",23y 155d,82 (20-0-62 24.39%),22 (0.27),35 (6-0-29 17.14%),5 (0.14)
28,"Witts, Jarrod",26y 318d,98 (31-0-67 31.63%),25 (0.26),58 (13-0-45 22.41%),7 (0.12)
30,"Wright, Peter",22y 323d,65 (13-0-52 20.00%),85 (1.31),←,
Totals,Totals,24y 185d,1855 (550-8-1297 29.65%),732 (0.39),,
C,"Dew, Stuart",39y 344d,40 (7-0-33 17.50%),,←,
