Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",8,1,6,14,1,2.0,,3.0,,3.0,2.0,,2.0,1.0,,8.0,7.0,,1.0,1.0,2.0,,
11,"Archer, Glenn",10,4,5,15,1,,,2.0,3.0,3.0,2.0,,2.0,1.0,,7.0,8.0,,,2.0,1.0,,
26,"Bell, Peter",10,2,6,16,,,,3.0,2.0,3.0,2.0,1.0,,,,8.0,8.0,,,,,,
12,"Blakey, John",13,4,5,18,,,2.0,,3.0,5.0,2.0,1.0,2.0,1.0,,11.0,10.0,1.0,1.0,1.0,1.0,,
18,"Carey, Wayne",16,9,7,23,4,4.0,,2.0,,6.0,,2.0,1.0,1.0,,14.0,10.0,5.0,6.0,2.0,3.0,,
23,"Clayton, Shane",5,3,1,6,1,2.0,,1.0,,3.0,,1.0,,,,2.0,4.0,,,2.0,2.0,,
3,"Dhurrkay, Gary",2,,,2,,1.0,,,,,,,1.0,,,2.0,,,,1.0,,,
6,"Grant, Shannon",9,6,6,15,,1.0,,2.0,2.0,4.0,1.0,,1.0,,,5.0,14.0,1.0,1.0,,3.0,,
29,"Harvey, Brent",15,2,4,19,2,1.0,,1.0,,3.0,,2.0,,1.0,,10.0,8.0,,,2.0,1.0,,
34,"King, David",17,4,3,20,1,1.0,,3.0,6.0,6.0,4.0,2.0,2.0,2.0,,10.0,9.0,,,3.0,1.0,,
42,"Kingsley, Kent",,,1,1,,,,,,,1.0,,,,,1.0,,,,,,,
4,"Martyn, Mick",5,1,1,6,,,1.0,,4.0,,,,2.0,1.0,,3.0,2.0,,,,,,
5,"McCartney, Jason",9,7,5,14,,,1.0,3.0,5.0,2.0,,1.0,2.0,,,7.0,8.0,3.0,,,,,
31,"McKernan, Corey",12,9,8,20,,,20.0,2.0,1.0,5.0,7.0,2.0,3.0,1.0,1.0,18.0,4.0,5.0,1.0,1.0,,,
19,"Mooney, Cameron",2,,1,3,,,,1.0,1.0,,1.0,,,,,3.0,1.0,,,1.0,,,
28,"Pickett, Byron",11,3,4,15,,,,1.0,6.0,,1.0,,1.0,2.0,3.0,9.0,5.0,1.0,,2.0,2.0,,
13,"Pike, Martin",5,2,3,8,,,,2.0,2.0,2.0,,1.0,1.0,,,4.0,5.0,,,,,,
8,"Scott, Robert",3,1,4,7,1,1.0,,2.0,,1.0,,,,,,5.0,2.0,,1.0,4.0,,,
24,"Sholl, Craig",4,1,2,6,,1.0,,2.0,,2.0,,2.0,,,,3.0,3.0,,,3.0,,,
7,"Simpson, Adam",11,6,3,14,,1.0,1.0,3.0,5.0,4.0,2.0,1.0,,,,6.0,9.0,2.0,,1.0,1.0,,
10,"Stevens, Anthony",15,4,7,22,,,,4.0,4.0,4.0,3.0,2.0,2.0,2.0,,8.0,12.0,,,1.0,1.0,,
30,"Welsh, Scott",3,,2,5,1,,,2.0,1.0,2.0,,1.0,1.0,2.0,,4.0,3.0,,,4.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,69,84,269,12,21.0,25.0,39.0,45.0,58.0,28.0,19.0,23.0,15.0,4.0,148.0,132.0,18.0,11.0,31.0,19.0,,
Opposition,Opposition,185,63,108,293,14,8.0,36.0,35.0,38.0,60.0,43.0,31.0,15.0,23.0,2.0,149.0,151.0,15.0,7.0,27.0,22.0,,
