Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Bennell, Jamie",7,7,7.0,14,,,,3.0,3.0,1.0,,6.0,,1.0,,3,11,,,,,,80.0
32,"Bruce, Cameron",19,12,9.0,28,1.0,1.0,,4.0,3.0,4.0,1.0,,1.0,,,3,25,2.0,3.0,1.0,1.0,1.0,93.0
36,"Davey, Aaron",27,9,4.0,31,1.0,,,4.0,3.0,3.0,4.0,4.0,1.0,2.0,,6,24,,,2.0,4.0,1.0,81.0
8,"Frawley, James",9,7,5.0,14,,,,,5.0,,,2.0,1.0,,,5,9,,,3.0,,,98.0
18,"Green, Brad",13,7,11.0,24,,,,2.0,6.0,4.0,2.0,,,,,4,18,,,3.0,1.0,,100.0
16,"Grimes, Jack",14,13,7.0,21,,,,2.0,4.0,,1.0,3.0,1.0,,,2,19,1.0,,4.0,,,89.0
39,"Jetta, Neville",9,5,3.0,12,,2.0,,2.0,,4.0,,1.0,2.0,,,4,8,,,3.0,,2.0,85.0
11,"Johnson, Paul",7,4,3.0,10,,,7.0,2.0,,1.0,4.0,1.0,,1.0,,4,6,,,,,,62.0
2,"Jones, Nathan",8,7,9.0,17,1.0,,,3.0,2.0,5.0,1.0,3.0,,2.0,,4,15,,1.0,3.0,,,78.0
48,"Jurrah, Liam",6,5,2.0,8,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,4,4,1.0,1.0,,,,84.0
34,"Martin, Stefan",4,7,10.0,14,,,9.0,1.0,,,1.0,1.0,1.0,,,6,9,2.0,2.0,3.0,,,80.0
5,"McLean, Brock",8,4,2.0,10,,,,1.0,1.0,2.0,1.0,4.0,,2.0,,1,9,,,,,,79.0
7,"Miller, Brad",5,5,5.0,10,,,,,,3.0,1.0,1.0,,,,5,5,1.0,1.0,1.0,,,83.0
22,"Moloney, Brent",9,4,7.0,16,,,,5.0,1.0,4.0,4.0,1.0,,,,5,12,,,,3.0,,73.0
10,"Morton, Cale",12,9,10.0,22,1.0,,,,2.0,4.0,1.0,4.0,,2.0,,2,20,,1.0,,3.0,,84.0
15,"Petterd, Ricky",4,4,6.0,10,,1.0,,2.0,,2.0,2.0,2.0,,,,5,5,,1.0,1.0,,,70.0
27,"Rivers, Jared",7,7,4.0,11,,,,4.0,1.0,1.0,,2.0,,2.0,,3,8,,,3.0,,1.0,84.0
24,"Robertson, Russell",5,5,,5,1.0,2.0,1.0,2.0,,,,,,,,2,3,2.0,4.0,,,,84.0
12,"Sylvia, Colin",12,7,12.0,24,2.0,,,3.0,2.0,3.0,2.0,3.0,1.0,,,7,17,,2.0,,1.0,1.0,84.0
37,"Warnock, Matthew",5,5,5.0,10,,,,,2.0,,,,,,,4,6,,,3.0,,,90.0
4,"Watts, Jack",7,4,3.0,10,,1.0,,1.0,,,,6.0,1.0,3.0,,7,4,1.0,2.0,,,1.0,69.0
45,"Whelan, Matthew",6,4,7.0,13,,,,2.0,3.0,,,3.0,1.0,,,4,9,,,1.0,,,71.0
Totals,Totals,203,141,131.0,334,8.0,8.0,19.0,44.0,38.0,42.0,25.0,47.0,11.0,15.0,,90,246,10.0,18.0,31.0,13.0,7.0,
Opposition,Opposition,200,102,206.0,406,16.0,15.0,37.0,33.0,33.0,55.0,35.0,38.0,15.0,11.0,6.0,135,278,15.0,16.0,33.0,21.0,12.0,
