Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Broadbridge, Troy",20y 282d,5 (1-0-4 20.00%),2 (0.40),←,
25,"Brown, Nathan",24y 334d,25 (11-0-14 44.00%),3 (0.12),←,
32,"Bruce, Cameron",21y 287d,34 (18-0-16 52.94%),45 (1.32),←,
33,"Farmer, Jeff",24y 20d,111 (48-0-63 43.24%),240 (2.16),←,
21,"Febey, Steven",31y 329d,251 (126-0-125 50.20%),34 (0.14),←,
30,"Godfrey, Simon",20y 269d,12 (6-0-6 50.00%),1 (0.08),←,
18,"Green, Brad",20y 123d,34 (19-0-15 55.88%),57 (1.68),←,
36,"Leoncelli, Andrew",26y 362d,101 (46-0-55 45.54%),42 (0.42),←,
23,"McDonald, James",24y 282d,66 (32-0-34 48.48%),26 (0.39),←,
9,"Neitz, David",26y 173d,173 (78-0-95 45.09%),268 (1.55),←,
8,"Nicholson, Alistair",23y 132d,45 (23-0-22 51.11%),1 (0.02),←,
24,"Robertson, Russell",22y 232d,72 (37-0-35 51.39%),99 (1.38),←,
5,"Schwarz, David",28y 355d,153 (69-1-83 45.42%),224 (1.46),←,
11,"Simmonds, Troy",23y 1d,33 (16-0-17 48.48%),6 (0.18),←,
6,"Thompson, Scott",18y 122d,6 (2-0-4 33.33%),2 (0.33),←,
42,"Walsh, Peter",24y 355d,51 (26-0-25 50.98%),10 (0.20),←,
10,"Ward, Daniel",24y 5d,44 (17-0-27 38.64%),13 (0.30),←,
31,"Wheatley, Paul",20y 93d,24 (13-0-11 54.17%),9 (0.38),←,
45,"Whelan, Matthew",21y 243d,24 (13-0-11 54.17%),,←,
34,"White, Jeff",24y 145d,114 (54-0-60 47.37%),59 (0.52),82 (41-0-41 50.00%),41 (0.50)
26,"Williams, Luke",21y 197d,7 (4-0-3 57.14%),2 (0.29),←,
13,"Yze, Adem",23y 296d,134 (58-0-76 43.28%),92 (0.69),←,
Totals,Totals,23y 227d,1519 (717-1-801 47.20%),1235 (0.81),,
C,"Daniher, Neale",40y 149d,87 (44-0-43 50.57%),,←,
