Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Byrne, Ciaran",7,2,9,16,,,,2.0,3.0,,,2.0,2.0,1.0,,7.0,10.0,,,1.0,,,81.0
9,"Cripps, Patrick",13,5,19,32,,2.0,,4.0,1.0,6.0,8.0,6.0,1.0,3.0,1.0,14.0,17.0,1.0,,2.0,1.0,1.0,91.0
30,"Curnow, Charlie",11,9,2,13,2,2.0,,3.0,2.0,4.0,,1.0,1.0,,,4.0,10.0,,3.0,1.0,,1.0,97.0
35,"Curnow, Ed",11,1,9,20,,,,8.0,1.0,1.0,8.0,1.0,1.0,1.0,,11.0,8.0,,,,,,86.0
2,"Dow, Paddy",10,2,5,15,,2.0,,2.0,,5.0,4.0,4.0,,1.0,,9.0,6.0,,,,4.0,1.0,72.0
32,"Graham, Nick",13,3,5,18,,1.0,,2.0,,4.0,4.0,2.0,2.0,,,6.0,12.0,,1.0,,,,68.0
11,"Kerridge, Sam",16,5,13,29,,,,1.0,3.0,4.0,3.0,7.0,,1.0,,11.0,15.0,,,,,,76.0
13,"Lamb, Jed",13,2,3,16,,,,3.0,5.0,1.0,1.0,1.0,,,,1.0,14.0,,,1.0,,,76.0
16,"Lang, Darcy",5,4,9,14,1,,,1.0,1.0,2.0,2.0,1.0,2.0,,,6.0,8.0,,1.0,1.0,,,76.0
27,"Lobbe, Matthew",8,5,6,14,1,,28.0,5.0,,1.0,3.0,3.0,1.0,1.0,,7.0,7.0,2.0,,9.0,,,88.0
22,"Marchbank, Caleb",7,3,1,8,,,,1.0,1.0,1.0,,6.0,,4.0,,1.0,8.0,,,6.0,,,100.0
10,"McKay, Harry",8,4,4,12,2,,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,,8.0,4.0,1.0,1.0,3.0,,1.0,82.0
3,"Murphy, Marc",15,5,7,22,1,,,5.0,3.0,5.0,,2.0,,,,4.0,18.0,,,1.0,,2.0,93.0
4,"OBrien, Lochie",5,2,4,9,,,,,1.0,2.0,1.0,,,,,4.0,5.0,,,1.0,,,90.0
5,"Petrevski-Seton, Sam",9,3,10,19,,,,6.0,,2.0,3.0,4.0,1.0,2.0,,12.0,8.0,,1.0,1.0,,,71.0
33,"Pickett, Jarrod",6,4,2,8,,,,3.0,,2.0,,3.0,1.0,,,3.0,6.0,,,2.0,,,71.0
29,"Polson, Cameron",4,1,1,5,,,,2.0,,,1.0,3.0,,2.0,,4.0,1.0,,,,,,62.0
17,"Rowe, Sam",7,4,4,11,,,,2.0,2.0,,,1.0,2.0,,,5.0,5.0,,,11.0,,,100.0
1,"Silvagni, Jack",3,1,1,4,,,,2.0,1.0,,,1.0,,,,,3.0,,,4.0,,,80.0
6,"Simpson, Kade",12,2,8,20,,,,3.0,3.0,6.0,,2.0,5.0,1.0,,6.0,12.0,1.0,,3.0,1.0,2.0,87.0
39,"Thomas, Dale",15,6,15,30,1,,,,4.0,3.0,2.0,3.0,2.0,1.0,,12.0,15.0,1.0,,5.0,,,76.0
46,"Wright, Matthew",7,3,2,9,2,1.0,,,,,,,1.0,,,6.0,4.0,,2.0,,,1.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,76,139,344,10,12.0,32.0,59.0,33.0,52.0,41.0,54.0,24.0,19.0,1.0,141.0,196.0,6.0,9.0,52.0,6.0,9.0,
Opposition,Opposition,220,116,142,362,15,11.0,48.0,56.0,38.0,53.0,35.0,48.0,19.0,24.0,5.0,127.0,237.0,15.0,12.0,36.0,4.0,9.0,
