Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",15,5,5,20,,1.0,1.0,7.0,,6.0,1.0,3.0,1.0,2.0,,9.0,10.0,2.0,,,,2.0,87.0
21,"Barry, Leo",6,6,3,9,,,,2.0,3.0,,1.0,1.0,,1.0,,2.0,7.0,,,9.0,1.0,,100.0
42,"Bevan, Paul",3,2,3,6,,,,9.0,2.0,,1.0,3.0,1.0,1.0,,3.0,4.0,,,,,,58.0
6,"Bolton, Craig",2,1,5,7,,,,6.0,2.0,,,1.0,1.0,,,1.0,7.0,,,3.0,4.0,,98.0
24,"Bolton, Jude",8,2,9,17,1,,,6.0,,2.0,3.0,2.0,,2.0,,7.0,10.0,,,1.0,,,73.0
32,"Buchanan, Amon",8,2,10,18,,,,2.0,1.0,2.0,2.0,8.0,,2.0,,10.0,7.0,,,3.0,2.0,,83.0
26,"Dempster, Sean",7,3,1,8,,,,6.0,2.0,,1.0,1.0,,,,4.0,4.0,,,5.0,,,97.0
15,"Doyle, Stephen",2,,2,4,,,7.0,1.0,,,1.0,4.0,,1.0,,3.0,1.0,,,,,,25.0
12,"Fosdike, Nic",16,7,2,18,,,,5.0,3.0,4.0,5.0,1.0,,,,9.0,10.0,,,2.0,2.0,,62.0
37,"Goodes, Adam",21,4,7,28,,,3.0,4.0,10.0,6.0,6.0,5.0,,3.0,1.0,15.0,12.0,,,3.0,2.0,,100.0
39,"Grundy, Heath",5,2,3,8,2,,,,,1.0,,2.0,,,,3.0,4.0,1.0,,,,1.0,62.0
1,"Hall, Barry",2,2,4,6,,,7.0,3.0,,2.0,,5.0,,2.0,,5.0,1.0,1.0,,,,,100.0
16,"Jolly, Darren",9,,5,14,,1.0,34.0,2.0,2.0,4.0,7.0,2.0,4.0,2.0,,9.0,5.0,,,1.0,,,75.0
17,"Kennelly, Tadhg",7,3,8,15,,,,2.0,3.0,1.0,,1.0,1.0,,,4.0,11.0,,,2.0,1.0,,90.0
31,"Kirk, Brett",9,2,13,22,,1.0,,10.0,,,9.0,3.0,2.0,1.0,,13.0,9.0,,,3.0,1.0,,97.0
9,"Malceski, Nick",6,1,4,10,,,,5.0,1.0,2.0,2.0,2.0,2.0,1.0,,8.0,2.0,,,2.0,1.0,1.0,83.0
3,"McVeigh, Jarrad",5,1,7,12,,1.0,,8.0,1.0,2.0,1.0,1.0,,,,6.0,6.0,,,,1.0,,85.0
5,"OKeefe, Ryan",12,3,4,16,2,2.0,,4.0,1.0,3.0,3.0,3.0,1.0,3.0,,6.0,11.0,1.0,2.0,1.0,1.0,,98.0
19,"OLoughlin, Michael",8,5,,8,3,1.0,,2.0,,2.0,,,1.0,,,6.0,2.0,5.0,2.0,,,,84.0
25,"Richards, Ted",7,5,3,10,1,1.0,,1.0,2.0,1.0,,1.0,,1.0,,5.0,5.0,1.0,1.0,4.0,1.0,,65.0
30,"Roberts-Thomson, Lewis",2,3,8,10,,,,2.0,2.0,,1.0,2.0,2.0,2.0,,6.0,6.0,1.0,,5.0,1.0,,92.0
13,"Schneider, Adam",7,1,3,10,,,,5.0,2.0,2.0,2.0,3.0,,,,2.0,8.0,,,2.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,60,109,276,9,9.0,52.0,92.0,37.0,40.0,46.0,54.0,16.0,24.0,1.0,136.0,142.0,12.0,5.0,46.0,18.0,4.0,
Opposition,Opposition,191,88,105,296,14,6.0,45.0,76.0,35.0,48.0,42.0,39.0,24.0,16.0,5.0,134.0,156.0,11.0,15.0,57.0,8.0,7.0,
