Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",10,3,9,19,1,,,15.0,,5.0,1.0,6.0,1.0,2.0,,8.0,7.0,,1.0,5.0,,1.0,94.0
24,"Bews, Jed",6,2,4,10,,,,4.0,1.0,1.0,,,,,,4.0,6.0,,,2.0,,,76.0
46,"Blicavs, Mark",5,3,6,11,,,19.0,5.0,2.0,,,6.0,,4.0,,5.0,8.0,1.0,,2.0,,,86.0
23,"Caddy, Josh",8,5,10,18,,,,6.0,2.0,3.0,1.0,2.0,,1.0,,7.0,11.0,,,3.0,,1.0,72.0
28,"Christensen, Allen",10,2,3,13,1,,,5.0,2.0,2.0,4.0,3.0,2.0,1.0,,11.0,5.0,1.0,,2.0,,,84.0
22,"Duncan, Mitch",11,5,9,20,2,,,10.0,,4.0,,4.0,,1.0,,5.0,18.0,,1.0,4.0,2.0,,90.0
44,"Enright, Corey",12,4,8,20,,,,3.0,,1.0,1.0,4.0,,2.0,,5.0,12.0,,1.0,3.0,1.0,,90.0
29,"Guthrie, Cameron",8,3,12,20,,,,11.0,2.0,2.0,5.0,2.0,,2.0,,9.0,10.0,,,2.0,,,96.0
36 ↑,"Hartman, Brad",2,,,2,,,,3.0,1.0,1.0,2.0,,,,,2.0,,,,,,,15.0
26,"Hawkins, Tom",8,5,3,11,2,1.0,,,,4.0,,1.0,1.0,,,7.0,2.0,4.0,2.0,1.0,,,90.0
33 ↓,"Horlin-Smith, George",7,,7,14,,1.0,,2.0,1.0,2.0,2.0,2.0,3.0,,,8.0,6.0,,,2.0,,1.0,68.0
20,"Johnson, Steve",15,5,10,25,1,1.0,,14.0,1.0,4.0,7.0,6.0,,4.0,3.0,12.0,10.0,,1.0,1.0,,1.0,86.0
39,"Kersten, Shane",6,1,2,8,2,2.0,,4.0,,,,2.0,,1.0,,3.0,4.0,1.0,1.0,1.0,1.0,,86.0
13,"Lonergan, Tom",8,4,4,12,,,,4.0,2.0,2.0,,1.0,1.0,1.0,,4.0,8.0,,,8.0,,,89.0
4,"Mackie, Andrew",17,8,3,20,,,,5.0,2.0,2.0,1.0,,,,,2.0,13.0,,,4.0,,,93.0
17,"McIntosh, Hamish",10,4,7,17,,,32.0,3.0,,1.0,,3.0,1.0,1.0,,8.0,9.0,2.0,,1.0,,,71.0
32,"Motlop, Steven",21,5,9,30,,2.0,,4.0,1.0,3.0,2.0,2.0,1.0,1.0,,11.0,18.0,,1.0,2.0,,2.0,88.0
21,"Murdoch, Jordan",9,4,4,13,1,1.0,,7.0,2.0,,2.0,1.0,,,,4.0,8.0,1.0,1.0,2.0,,,80.0
25,"Rivers, Jared",7,7,5,12,,,,7.0,2.0,1.0,,1.0,,,,,11.0,,,7.0,,,88.0
14,"Selwood, Joel",5,2,8,13,,,1.0,11.0,1.0,2.0,3.0,2.0,2.0,1.0,,12.0,1.0,1.0,,2.0,,,75.0
7,"Taylor, Harry",17,11,6,23,,,1.0,4.0,7.0,,,1.0,,,,6.0,18.0,,,7.0,,,96.0
5,"Varcoe, Travis",6,2,9,15,,,,2.0,,3.0,,3.0,1.0,3.0,,6.0,8.0,,,2.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,85,138,346,10,9.0,53.0,129.0,29.0,43.0,31.0,52.0,13.0,25.0,3.0,139.0,193.0,11.0,9.0,63.0,4.0,7.0,
Opposition,Opposition,198,25,137,335,7,14.0,36.0,96.0,29.0,47.0,52.0,42.0,25.0,13.0,3.0,176.0,137.0,3.0,4.0,65.0,1.0,6.0,
