Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",32y 64d,280 (155-0-125 55.36%),248 (0.89),157 (71-0-86 45.22%),128 (0.82)
15,"Crowley, Ryan",24y 60d,57 (28-0-29 49.12%),48 (0.84),←,
25,"Dodd, Steven",24y 319d,66 (33-0-33 50.00%),4 (0.06),←,
30,"Drum, Marcus",21y 3d,11 (5-0-6 45.45%),5 (0.45),←,
33,"Farmer, Jeff",30y 315d,236 (110-0-126 46.61%),471 (2.00),118 (58-0-60 49.15%),212 (1.80)
40,"Foster, Andrew",22y 247d,4 (2-0-2 50.00%),4 (1.00),←,
27,"Gilmore, Daniel",25y 63d,40 (21-0-19 52.50%),9 (0.22),←,
35,"Ibbotson, Garrick",20y 50d,5 (1-0-4 20.00%),3 (0.60),←,
17,"Johnson, Mark",29y 347d,196 (112-2-82 57.65%),93 (0.47),2 (0-0-2 0.00%),1 (0.50)
37,"Johnson, Michael",23y 197d,60 (32-0-28 53.33%),10 (0.17),←,
8,"McManus, Shaun",32y 85d,221 (88-0-133 39.82%),93 (0.42),←,
18,"McPharlin, Luke",26y 155d,119 (63-0-56 52.94%),80 (0.67),107 (55-0-52 51.40%),77 (0.72)
16,"Mundy, David",22y 289d,71 (36-0-35 50.70%),15 (0.21),←,
28,"Murphy, Ryan",22y 346d,34 (18-0-16 52.94%),35 (1.03),←,
12,"OBrien, Brock",19y 340d,2 (0-0-2 0.00%),,←,
10,"Palmer, Rhys",19y 81d,6 (1-0-5 16.67%),3 (0.50),←,
29,"Pavlich, Matthew",26y 125d,182 (80-0-102 43.96%),334 (1.84),←,
31,"Sandilands, Aaron",25y 150d,100 (53-0-47 53.00%),29 (0.29),←,
3,"Schammer, Byron",22y 318d,91 (51-0-40 56.04%),27 (0.30),←,
6,"Solomon, Dean",28y 116d,183 (101-1-81 55.46%),71 (0.39),25 (9-0-16 36.00%),15 (0.60)
20,"Tarrant, Chris",27y 229d,186 (84-0-102 45.16%),336 (1.81),25 (9-0-16 36.00%),37 (1.48)
22,"Thornton, Scott",25y 236d,60 (29-0-31 48.33%),6 (0.10),←,
Totals,Totals,25y 72d,2210 (1103-3-1104 49.91%),1924 (0.87),,
C,"Harvey, Mark",42y 328d,14 (5-0-9 35.71%),,←,
