North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 97d,196 (106-1-89 54.34%),247 (1.26),←,
11,"Archer, Glenn",24y 160d,116 (72-0-44 62.07%),82 (0.71),←,
26,"Bell, Peter",21y 183d,47 (29-0-18 61.70%),48 (1.02),45 (29-0-16 64.44%),46 (1.02)
12,"Blakey, John",31y 38d,246 (121-0-125 49.19%),75 (0.30),111 (69-0-42 62.16%),37 (0.33)
18,"Carey, Wayne",26y 96d,159 (94-0-65 59.12%),400 (2.52),←,
9,"Chandler, Brett",22y 51d,49 (13-0-36 26.53%),6 (0.12),21 (12-0-9 57.14%),4 (0.19)
29,"Harvey, Brent",19y 109d,16 (10-0-6 62.50%),10 (0.63),←,
34,"King, David",25y 177d,86 (54-0-32 62.79%),25 (0.29),←,
7,"Laidley, Dani",30y 157d,151 (92-1-58 61.26%),15 (0.10),99 (63-0-36 63.64%),4 (0.04)
35,"Longmire, John",26y 243d,177 (90-1-86 51.13%),504 (2.85),←,
4,"Martyn, Mick",29y,198 (110-1-87 55.81%),14 (0.07),←,
31,"McKernan, Corey",23y 255d,90 (60-0-30 66.67%),92 (1.02),←,
20,"Mellington, Anthony",23y 35d,38 (7-0-31 18.42%),41 (1.08),14 (6-0-8 42.86%),17 (1.21)
13,"Pike, Martin",24y 290d,81 (24-0-57 29.63%),46 (0.57),21 (12-0-9 57.14%),6 (0.29)
22,"Roberts, Mark",32y 64d,183 (91-0-92 49.73%),155 (0.85),106 (65-0-41 61.32%),136 (1.28)
2,"Schwass, Wayne",28y 277d,183 (100-0-83 54.64%),97 (0.53),←,
8,"Scott, Robert",28y 183d,203 (121-1-81 59.85%),208 (1.02),71 (46-0-25 64.79%),44 (0.62)
24,"Sholl, Craig",29y 244d,173 (99-0-74 57.23%),92 (0.53),←,
37,"Simpson, Adam",21y 196d,43 (31-0-12 72.09%),21 (0.49),←,
10,"Stevens, Anthony",26y 60d,153 (90-0-63 58.82%),77 (0.50),←,
38,"Stevens, Danny",20y 294d,7 (4-0-3 57.14%),5 (0.71),←,
Totals,Totals,25y 344d,2595 (1418-5-1172 54.64%),2260 (0.87),,
C,"Pagan, Denis",49y 341d,117 (74-0-43 63.25%),,←,
