Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",22y 359d,23 (12-0-11 52.17%),31 (1.35),←,
26,"Bradley, Kepler",24y 239d,81 (23-1-57 29.01%),46 (0.57),32 (10-0-22 31.25%),32 (1.00)
15,"Crowley, Ryan",26y 127d,93 (45-0-48 48.39%),71 (0.76),←,
40,"de Boer, Matt",20y 122d,28 (12-0-16 42.86%),7 (0.25),←,
41,"Duffield, Paul",25y 155d,60 (25-0-35 41.67%),17 (0.28),←,
4,"Hasleby, Paul",29y 28d,202 (88-0-114 43.56%),122 (0.60),←,
43,"Hayden, Roger",29y 213d,117 (61-0-56 52.14%),13 (0.11),←,
32,"Hill, Stephen",20y 70d,37 (16-0-21 43.24%),23 (0.62),←,
5,"Ibbotson, Garrick",22y 117d,52 (18-0-34 34.62%),15 (0.29),←,
37,"Johnson, Michael",25y 263d,94 (47-0-47 50.00%),29 (0.31),←,
9,"McPhee, Adam",27y 277d,182 (75-1-106 41.48%),98 (0.54),40 (16-0-24 40.00%),15 (0.38)
2,"Morabito, Anthony",18y 254d,15 (10-0-5 66.67%),10 (0.67),←,
16,"Mundy, David",24y 355d,123 (57-0-66 46.34%),43 (0.35),←,
10,"Palmer, Rhys",21y 147d,34 (12-0-22 35.29%),15 (0.44),←,
29,"Pavlich, Matthew",28y 191d,228 (99-0-129 43.42%),451 (1.98),←,
46,"Pearce, Clancee",19y 260d,12 (5-0-7 41.67%),8 (0.67),←,
24,"Roberton, Dylan",19y 19d,5 (4-0-1 80.00%),1 (0.20),←,
35,"Ruffles, Tim",19y 278d,4 (1-0-3 25.00%),2 (0.50),←,
31,"Sandilands, Aaron",27y 216d,150 (74-0-76 49.33%),59 (0.39),←,
36,"Silvagni, Alex",22y 284d,12 (8-0-4 66.67%),3 (0.25),←,
8,"Suban, Nick",20y 62d,30 (11-0-19 36.67%),11 (0.37),←,
47,"van Berlo, Jay",21y 295d,16 (10-0-6 62.50%),5 (0.31),←,
Totals,Totals,23y 213d,1598 (713-2-883 44.62%),1080 (0.68),,
C,"Harvey, Mark",45y 29d,66 (26-0-40 39.39%),,←,
