Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
49,"Betheras, Rupert",23y 257d,13 (3-0-10 23.08%),7 (0.54),←,
26,"Brown, Gavin",31y 316d,236 (110-5-121 47.67%),177 (0.75),←,
5,"Buckley, Nathan",27y 12d,139 (51-2-86 37.41%),143 (1.03),119 (47-2-70 40.34%),122 (1.03)
28,"Crosisca, Gavin",30y 326d,239 (121-5-113 51.67%),64 (0.27),←,
19,"Davis, Nick",19y 130d,13 (3-0-10 23.08%),3 (0.23),←,
9,"Freeborn, Glenn",26y 182d,74 (42-0-32 56.76%),40 (0.54),19 (4-0-15 21.05%),13 (0.68)
38,"Jacotine, Craig",19y 47d,14 (3-0-11 21.43%),6 (0.43),←,
30,"Kinnear, Ben",20y 161d,11 (3-0-8 27.27%),2 (0.18),←,
33,"Lane, Tyson",22y 347d,36 (13-0-23 36.11%),40 (1.11),17 (4-0-13 23.53%),21 (1.24)
32,"Licuria, Paul",21y 215d,20 (4-0-16 20.00%),8 (0.40),10 (2-0-8 20.00%),6 (0.60)
24,"Lockyer, Tarkyn",19y 281d,12 (4-0-8 33.33%),2 (0.17),←,
48,"Michael, Mal",22y 44d,43 (16-0-27 37.21%),7 (0.16),←,
2,"Orchard, Mark",23y 127d,65 (31-1-33 48.46%),10 (0.15),24 (7-1-16 31.25%),5 (0.21)
6,"Patterson, Stephen",28y 215d,92 (35-1-56 38.59%),84 (0.91),←,
35,"Prestigiacomo, Simon",21y 188d,45 (14-0-31 31.11%),2 (0.04),←,
3,"Richardson, Mark",26y 280d,98 (42-1-55 43.37%),72 (0.73),←,
23,"Rocca, Anthony",21y 357d,75 (30-0-45 40.00%),90 (1.20),53 (19-0-34 35.85%),79 (1.49)
12,"Schauble, Andrew",22y 263d,76 (27-0-49 35.53%),11 (0.14),←,
44,"Scotland, Heath",19y 17d,9 (2-0-7 22.22%),,←,
13,"Tape, Jamie",25y 124d,89 (40-1-48 45.51%),5 (0.06),14 (1-0-13 7.14%),1 (0.07)
20,"Tarrant, Chris",18y 323d,21 (7-0-14 33.33%),15 (0.71),←,
10,"Williams, Paul",26y 126d,165 (74-2-89 45.45%),193 (1.17),←,
Totals,Totals,23y 230d,1585 (675-18-892 42.59%),981 (0.62),,
C,"Shaw, Tony",39y 15d,85 (30-0-55 35.29%),,←,
