Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",4,3,2,6,,,3.0,,,2.0,1.0,,,1.0,,1.0,5.0,1.0,,1.0,1.0,,
7,"Burgoyne, Peter",11,3,13,24,,2.0,,3.0,1.0,5.0,9.0,1.0,,1.0,,9.0,14.0,,1.0,3.0,,,
25,"Carr, Josh",5,,3,8,,1.0,,,,3.0,1.0,2.0,,1.0,,3.0,5.0,,,,,,
12,"Cockatoo-Collins, Che",12,13,13,25,3,,,4.0,,4.0,1.0,,,,,9.0,16.0,3.0,2.0,,1.0,,
35,"Cornes, Chad",17,10,7,24,2,1.0,2.0,1.0,2.0,4.0,2.0,3.0,,,,11.0,13.0,4.0,2.0,1.0,,,
17,"Dew, Stuart",14,5,9,23,3,2.0,,,,5.0,4.0,1.0,1.0,1.0,2.0,7.0,15.0,,,1.0,1.0,,
8,"Francis, Fabian",16,3,5,21,,3.0,,2.0,2.0,5.0,2.0,1.0,,3.0,,6.0,14.0,1.0,1.0,,,,
10,"Francou, Josh",16,6,9,25,1,,,4.0,2.0,5.0,8.0,4.0,1.0,2.0,1.0,11.0,14.0,,,2.0,,,
31,"French, Barnaby",2,2,5,7,1,,10.0,4.0,,,,1.0,,,,2.0,5.0,,1.0,5.0,,,
34,"Guerra, Brent",13,6,4,17,2,,,1.0,,4.0,,,,1.0,,5.0,12.0,1.0,,2.0,,,
38,"James, Roger",9,4,8,17,1,,,6.0,,,5.0,1.0,2.0,,,7.0,8.0,,1.0,2.0,,,
29,"Kingsley, Adam",11,10,9,20,,,,3.0,7.0,,,1.0,1.0,,,7.0,15.0,1.0,,1.0,,,
33,"Mead, Darren",4,4,1,5,,,1.0,2.0,1.0,,,,,,,2.0,3.0,2.0,,,,,
3,"Montgomery, Brett",16,10,10,26,,,,1.0,4.0,1.0,2.0,,2.0,1.0,,7.0,18.0,,,,,,
26,"Murray, Derek",10,4,4,14,,1.0,,2.0,1.0,4.0,2.0,,1.0,,,5.0,9.0,,,,1.0,,
14,"Paxman, Stephen",1,1,,1,1,,,,1.0,,,,,,,,1.0,,1.0,2.0,,,
1,"Primus, Matthew",2,2,2,4,,,7.0,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,
6,"Schofield, Jarrad",19,6,6,25,,1.0,,1.0,1.0,7.0,4.0,1.0,,,,6.0,19.0,,1.0,4.0,,,
36,"Stevens, Nick",23,4,7,30,2,,1.0,1.0,3.0,7.0,1.0,2.0,2.0,,3.0,8.0,23.0,,1.0,1.0,3.0,,
16,"Tredrea, Warren",11,7,5,16,5,3.0,1.0,2.0,,3.0,1.0,1.0,1.0,,,11.0,4.0,3.0,4.0,1.0,,,
2,"Wakelin, Darryl",4,1,2,6,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,4.0,2.0,,,1.0,,,
4,"Wanganeen, Gavin",9,4,6,15,3,2.0,,,1.0,2.0,1.0,1.0,1.0,,,7.0,8.0,1.0,1.0,,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,108,130,359,24,19.0,25.0,38.0,28.0,63.0,46.0,22.0,13.0,12.0,6.0,130.0,225.0,17.0,16.0,27.0,9.0,,
Opposition,Opposition,182,82,109,291,7,9.0,36.0,28.0,30.0,40.0,30.0,22.0,12.0,13.0,,95.0,190.0,9.0,11.0,19.0,7.0,,
