Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",20y 28d,30 (18-0-12 60.00%),39 (1.30),←,
17,"Broderick, Paul",28y 197d,198 (95-1-102 48.23%),138 (0.70),105 (56-1-48 53.81%),58 (0.55)
21,"Bulluss, Paul",28y 177d,92 (39-1-52 42.93%),19 (0.21),←,
9,"Campbell, Wayne",25y 299d,155 (71-1-83 46.13%),91 (0.59),←,
10,"Daffy, Nick",25y 69d,105 (57-1-47 54.76%),138 (1.31),←,
19,"Evans, Brett",26y 54d,12 (6-0-6 50.00%),12 (1.00),←,
27,"Funcke, Ross",20y 245d,19 (9-0-10 47.37%),1 (0.05),←,
25,"Gale, Brendon",30y 1d,178 (76-1-101 42.98%),177 (0.99),←,
1,"Gale, Michael",31y 210d,192 (86-1-105 45.05%),49 (0.26),87 (45-1-41 52.30%),20 (0.23)
2,"Gaspar, Darren",22y 60d,78 (36-0-42 46.15%),4 (0.05),57 (29-0-28 50.88%),3 (0.05)
20,"Harrison, Ben",23y 183d,42 (22-0-20 52.38%),30 (0.71),40 (20-0-20 50.00%),30 (0.75)
39,"Kellaway, Andrew",22y 238d,10 (6-0-4 60.00%),,←,
33,"Knights, Matthew",27y 287d,188 (75-0-113 39.89%),109 (0.58),←,
38,"McKee, Steven",20y 29d,6 (4-0-2 66.67%),,←,
5,"Ottens, Brad",18y 175d,9 (5-0-4 55.56%),2 (0.22),←,
14,"Plapp, Justin",21y 27d,3 (2-0-1 66.67%),8 (2.67),←,
13,"Powell, Robert",22y 122d,35 (19-0-16 54.29%),45 (1.29),←,
7,"Prescott, Ashley",25y 311d,84 (44-1-39 52.98%),14 (0.17),←,
12,"Richardson, Matthew",23y 122d,95 (47-0-48 49.47%),297 (3.13),←,
4,"Rogers, Matthew",24y 236d,94 (51-1-42 54.79%),73 (0.78),←,
37,"Ryan, Damien",20y 350d,29 (14-0-15 48.28%),5 (0.17),←,
41,"Turner, Scott",28y 49d,129 (53-0-76 41.09%),32 (0.25),←,
Totals,Totals,24y 158d,1783 (835-8-940 46.83%),1283 (0.72),,
C,"Gieschen, Jeff",41y 300d,21 (13-0-8 61.90%),,←,
