Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Banfield, Bailey",9,4,10,19,1,1.0,,6.0,1.0,1.0,5.0,4.0,1.0,1.0,,8.0,13.0,,1.0,1.0,,,88.0
8,"Brayshaw, Andrew",12,3,13,25,1,,,4.0,2.0,1.0,2.0,2.0,3.0,,,9.0,16.0,,1.0,1.0,,,69.0
5,"Cerra, Adam",8,3,4,12,,,,1.0,1.0,4.0,,,,,,5.0,7.0,,,,,,81.0
36,"Cox, Brennan",4,,3,7,,2.0,,1.0,,1.0,,4.0,2.0,3.0,,2.0,6.0,,,2.0,,2.0,93.0
4,"Darcy, Sean",2,1,7,9,1,,28.0,4.0,,1.0,,3.0,,2.0,,5.0,3.0,,,,,,86.0
44,"Duman, Taylin",10,6,7,17,,,,1.0,4.0,2.0,,3.0,1.0,1.0,,6.0,12.0,,,2.0,,,91.0
42,"Giro, Stefan",7,1,10,17,,2.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,4.0,12.0,,1.0,,,,72.0
21,"Hamling, Joel",6,8,12,18,,,,,2.0,,,2.0,,,,10.0,8.0,2.0,,11.0,,,95.0
9,"Hill, Bradley",12,3,7,19,,,,2.0,5.0,3.0,2.0,1.0,1.0,,,4.0,16.0,,,,1.0,,77.0
32,"Hill, Stephen",14,3,4,18,,,,1.0,6.0,1.0,,,,,,2.0,15.0,,,3.0,,,85.0
40,"Jones, Scott",4,7,7,11,,,11.0,2.0,,2.0,,2.0,1.0,1.0,,3.0,7.0,1.0,,1.0,,,89.0
26,"Langdon, Ed",14,5,12,26,1,,,4.0,3.0,1.0,2.0,3.0,1.0,1.0,,6.0,18.0,,,,1.0,,78.0
3,"Matera, Brandon",10,3,8,18,,1.0,,5.0,1.0,1.0,,3.0,,1.0,,3.0,15.0,,,2.0,,,79.0
16,"Mundy, David",17,6,17,34,1,3.0,,4.0,2.0,4.0,5.0,3.0,,,,13.0,20.0,1.0,1.0,2.0,,,81.0
27,"Neale, Lachie",12,3,24,36,,,,3.0,1.0,4.0,8.0,4.0,,,,19.0,16.0,,,1.0,,1.0,83.0
25,"Pearce, Alex",1,1,7,8,,,,1.0,2.0,,,3.0,,1.0,,4.0,4.0,,,4.0,,,94.0
38,"Ryan, Luke",6,4,4,10,1,,,3.0,,4.0,,2.0,,1.0,,4.0,7.0,,,1.0,,,83.0
11,"Sheridan, Tom",7,7,9,16,,1.0,,2.0,,2.0,,1.0,,,,2.0,14.0,,1.0,3.0,,,71.0
33,"Sutcliffe, Cam",5,2,4,9,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,8.0,,,2.0,,,62.0
18,"Tucker, Darcy",8,5,14,22,1,,,1.0,2.0,1.0,1.0,1.0,,,,5.0,17.0,,1.0,1.0,,,74.0
10,"Walters, Michael",15,6,7,22,,,,,3.0,4.0,4.0,5.0,,3.0,,8.0,16.0,,,2.0,1.0,1.0,86.0
14,"Wilson, Nathan",14,8,4,18,,,,,8.0,3.0,,3.0,,,,1.0,16.0,,,5.0,2.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,89,194,391,7,11.0,39.0,47.0,44.0,43.0,30.0,53.0,12.0,16.0,,124.0,266.0,4.0,6.0,44.0,5.0,4.0,
Opposition,Opposition,243,112,201,444,17,10.0,31.0,66.0,29.0,61.0,34.0,47.0,16.0,12.0,6.0,148.0,299.0,12.0,13.0,56.0,10.0,12.0,
