Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Bannister, Jordan",8,6,5,13,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,7.0,6.0,1.0,,1.0,1.0,,72.0
40,"Bentick, Adam",6,3,6,12,,,,5.0,,3.0,1.0,5.0,1.0,,,5.0,8.0,,,1.0,,,70.0
19,"Betts, Eddie",4,1,5,9,1,,,1.0,,,1.0,1.0,1.0,,,4.0,6.0,,,3.0,1.0,,69.0
44,"Carrazzo, Andrew",8,2,9,17,,,,1.0,6.0,1.0,2.0,1.0,,,,6.0,11.0,,,1.0,2.0,,81.0
26,"De Luca, Adrian",3,3,2,5,1,,2.0,2.0,,1.0,,2.0,,1.0,,1.0,4.0,,1.0,1.0,,1.0,60.0
25,"Fevola, Brendan",12,10,3,15,2,4.0,,3.0,,6.0,,3.0,1.0,1.0,,4.0,11.0,1.0,3.0,1.0,1.0,1.0,100.0
14,"Fisher, Brad",10,9,4,14,,1.0,,,2.0,3.0,,3.0,,,,3.0,10.0,,,6.0,,,78.0
11,"French, Barnaby",2,1,2,4,,,15.0,3.0,,1.0,1.0,,,,,3.0,1.0,1.0,,1.0,,1.0,73.0
33,"Houlihan, Ryan",17,7,12,29,,,,1.0,3.0,3.0,1.0,2.0,1.0,,1.0,6.0,23.0,,,2.0,2.0,1.0,90.0
43,"Koutoufides, Anthony",20,9,9,29,1,3.0,1.0,5.0,1.0,4.0,7.0,4.0,1.0,1.0,,12.0,16.0,2.0,1.0,2.0,1.0,,98.0
12,"Lappin, Matthew",16,9,5,21,,1.0,,1.0,8.0,2.0,,7.0,1.0,1.0,,7.0,14.0,,,3.0,,,97.0
10,"McLaren, Dylan",2,4,6,8,,,6.0,2.0,,1.0,1.0,2.0,1.0,1.0,,3.0,5.0,,,6.0,,,75.0
3,"Murphy, Marc",14,9,6,20,1,,,4.0,1.0,3.0,,6.0,,1.0,,7.0,13.0,,,1.0,,1.0,84.0
2,"Russell, Jordan",3,4,3,6,,,,2.0,,,,5.0,1.0,3.0,,2.0,4.0,,,3.0,,,44.0
9,"Saddington, Jason",7,3,3,10,,1.0,,,2.0,2.0,,,,,,2.0,8.0,,,3.0,,,50.0
29,"Scotland, Heath",19,5,8,27,,1.0,,2.0,6.0,5.0,1.0,2.0,,,,3.0,23.0,,,1.0,4.0,1.0,99.0
6,"Simpson, Kade",17,6,5,22,,,1.0,2.0,6.0,4.0,,2.0,3.0,1.0,,7.0,14.0,1.0,,4.0,12.0,,96.0
24,"Stevens, Nick",9,1,10,19,,,,2.0,3.0,,8.0,2.0,1.0,,,12.0,8.0,,,2.0,,,96.0
32,"Thornton, Bret",11,5,4,15,,,1.0,2.0,3.0,,,,,,,5.0,10.0,1.0,,4.0,1.0,,82.0
30,"Waite, Jarrad",12,7,2,14,3,1.0,,1.0,2.0,,,2.0,,,,6.0,8.0,1.0,2.0,5.0,2.0,,88.0
1,"Walker, Andrew",20,8,5,25,1,,,1.0,3.0,3.0,1.0,3.0,,1.0,,6.0,19.0,,,2.0,7.0,,100.0
8,"Whitnall, Lance",18,12,4,22,1,3.0,,1.0,6.0,3.0,,4.0,,1.0,,7.0,14.0,1.0,4.0,6.0,2.0,2.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,124,118,356,11,18.0,26.0,42.0,54.0,46.0,25.0,57.0,12.0,13.0,1.0,118.0,236.0,9.0,11.0,59.0,36.0,8.0,
Opposition,Opposition,212,110,124,336,12,20.0,23.0,30.0,35.0,69.0,28.0,53.0,13.0,12.0,5.0,113.0,223.0,13.0,21.0,39.0,23.0,8.0,
