Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Bowey, Jake",16,3,3,19,1,,,4.0,3.0,2.0,,,2.0,,,4.0,12.0,,,,,,73.0
37,"Chandler, Kade",7,4,4,11,,,,4.0,1.0,3.0,2.0,2.0,,1.0,,8.0,8.0,,,4.0,,,81.0
31,"Fritsch, Bayley",7,2,5,12,,,,3.0,1.0,2.0,,3.0,1.0,,,7.0,6.0,1.0,,,,,89.0
11,"Gawn, Max",12,3,12,24,,1.0,46.0,2.0,1.0,5.0,7.0,5.0,6.0,1.0,,14.0,7.0,1.0,1.0,4.0,,,83.0
43,"Henderson, Jack",6,1,7,13,1,,,3.0,,1.0,2.0,5.0,1.0,2.0,,9.0,4.0,,,,1.0,,78.0
22 ↓,"Howes, Blake",4,1,8,12,,,,,1.0,1.0,,2.0,1.0,,,5.0,7.0,,,1.0,,,48.0
21,"Jefferson, Matthew",3,1,2,5,2,,,2.0,,,,2.0,,1.0,,3.0,2.0,,1.0,,,,75.0
42,"Johnson, Aidan",5,1,2,7,1,2.0,5.0,5.0,1.0,1.0,2.0,4.0,,4.0,,4.0,2.0,1.0,1.0,5.0,,,71.0
15,"Langdon, Ed",13,8,6,19,,,,2.0,4.0,3.0,2.0,1.0,,,,3.0,15.0,,,,,,100.0
19 ↑,"Langford, Harvey",3,1,2,5,,,,,,1.0,,,,,,2.0,2.0,,,,,,21.0
8,"Lever, Jake",13,9,9,22,,,,3.0,4.0,,,1.0,,1.0,,3.0,18.0,,,6.0,,,89.0
20,"Lindsay, Xavier",12,3,10,22,,,,6.0,3.0,4.0,2.0,2.0,5.0,,,6.0,16.0,,,3.0,,,74.0
25,"McDonald, Tom",10,5,8,18,,,,1.0,5.0,,,1.0,2.0,,,6.0,15.0,1.0,,12.0,,,100.0
13,"Oliver, Clayton",10,5,15,25,,,,5.0,,3.0,5.0,6.0,1.0,4.0,,16.0,12.0,,,1.0,,,83.0
5,"Petracca, Christian",13,2,14,27,2,1.0,,3.0,1.0,5.0,4.0,4.0,,1.0,1.0,12.0,15.0,,,,,1.0,88.0
35,"Petty, Harry",12,8,4,16,,,,3.0,1.0,4.0,,3.0,2.0,2.0,,8.0,12.0,1.0,,7.0,,,95.0
24,"Rivers, Trent",14,7,11,25,,,,1.0,5.0,1.0,1.0,4.0,,1.0,,9.0,14.0,,1.0,2.0,,,72.0
3,"Salem, Christian",27,8,3,30,,,,3.0,8.0,4.0,1.0,2.0,1.0,,,6.0,19.0,,,3.0,,,90.0
30,"Sharp, Harry",7,1,2,9,1,1.0,,2.0,,1.0,,1.0,2.0,,,3.0,5.0,,,1.0,,,64.0
32,"Sparrow, Tom",14,4,7,21,1,1.0,,5.0,,8.0,3.0,2.0,1.0,,,6.0,12.0,2.0,1.0,1.0,,,84.0
2,"van Rooyen, Jacob",2,,4,6,1,,,2.0,,,,,1.0,,,4.0,2.0,,,2.0,,1.0,83.0
7,"Viney, Jack",15,4,12,27,,,,1.0,,3.0,5.0,7.0,,1.0,3.0,9.0,16.0,,,1.0,,1.0,77.0
6,"Windsor, Caleb",8,3,8,16,1,,,,1.0,4.0,,2.0,,,,3.0,14.0,,,1.0,2.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,84,158,391,11,8.0,51.0,60.0,40.0,56.0,36.0,59.0,26.0,19.0,4.0,150.0,235.0,7.0,5.0,54.0,3.0,4.0,
Opposition,Opposition,193,56,170,363,11,11.0,26.0,71.0,44.0,52.0,48.0,65.0,19.0,26.0,2.0,133.0,218.0,5.0,7.0,67.0,6.0,8.0,
