North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",12.0,1.0,3,15,3.0,,,,,,,,2.0,2.0,,,,,,,,,
11,"Archer, Glenn",5.0,2.0,5,10,,,,2.0,,,,,2.0,1.0,,,,,,,,,
14,"Armstrong, Matt",12.0,3.0,4,16,,,,,,,,,,,,,,,,,,,
12,"Blakey, John",20.0,6.0,4,24,2.0,,,2.0,,,,,2.0,,3.0,,,,,,,,
16,"Capuano, Mathew",3.0,,5,8,,,6.0,,,,,,2.0,,,,,,,,,,
18,"Carey, Wayne",16.0,13.0,9,25,4.0,2.0,2.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,
23,"Clarkson, Alastair",1.0,1.0,2,3,,,,1.0,,,,,,,,,,,,,,,
6,"Fairley, Ian",9.0,1.0,4,13,,,,,,,,,1.0,,,,,,,,,,
34,"King, David",14.0,3.0,3,17,,,,1.0,,,,,1.0,,,,,,,,,,
7,"Laidley, Dani",10.0,5.0,6,16,,,,4.0,,,,,1.0,,,,,,,,,,
35,"Longmire, John",6.0,7.0,5,11,3.0,3.0,,,,,,,,2.0,,,,,,,,,
4,"Martyn, Mick",,,4,4,,,,,,,,,,,,,,,,,,,
31,"McKernan, Corey",12.0,5.0,3,15,,,10.0,,,,,,4.0,3.0,,,,,,,,,
13,"Nichols, Trent",3.0,,3,6,,,,1.0,,,,,1.0,,,,,,,,,,
22,"Roberts, Mark",11.0,4.0,4,15,5.0,4.0,,1.0,,,,,2.0,2.0,1.0,,,,,,,,
3,"Rock, Anthony",5.0,3.0,9,14,2.0,,,,,,,,,1.0,,,,,,,,,
2,"Schwass, Wayne",12.0,1.0,2,14,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,,
8,"Scott, Robert",3.0,,4,7,,2.0,,2.0,,,,,1.0,,,,,,,,,,
24,"Sholl, Craig",12.0,3.0,8,20,,,,1.0,,,,,2.0,1.0,,,,,,,,,
15,"Smith, Ross",14.0,2.0,6,20,1.0,,,,,,,,1.0,,,,,,,,,,
10,"Stevens, Anthony",7.0,,3,10,1.0,,1.0,4.0,,,,,,4.0,,,,,,,,,
Totals,Totals,187.0,60.0,96,283,22.0,12.0,19.0,23.0,,,,,23.0,18.0,6.0,,,,,,,,
Opposition,Opposition,182.0,77.0,115,297,14.0,13.0,19.0,28.0,,,,,18.0,23.0,,,,,,,,,
