Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",4,2.0,3,7,,,,2,1.0,1.0,,,,,,2,5,,,2.0,,,80.0
21,"Akermanis, Jason",13,4.0,8,21,2.0,3.0,,5,,10.0,2.0,2.0,1.0,,,6,15,1.0,,,1.0,2.0,88.0
5,"Boyd, Matthew",7,1.0,23,30,,,,6,2.0,2.0,8.0,1.0,3.0,1.0,,15,15,,,2.0,,,88.0
17,"Cooney, Adam",16,5.0,14,30,1.0,1.0,,3,1.0,4.0,7.0,4.0,2.0,1.0,,14,16,1.0,1.0,,2.0,,83.0
4,"Cross, Daniel",4,3.0,14,18,1.0,,1.0,7,1.0,2.0,2.0,1.0,1.0,1.0,,11,7,,1.0,2.0,,,85.0
10,"Eagleton, Nathan",12,4.0,10,22,,1.0,1.0,3,1.0,7.0,3.0,6.0,2.0,2.0,,7,15,,1.0,,,,87.0
3,"Everitt, Andrejs",6,3.0,6,12,,,,1,2.0,1.0,,3.0,,,,4,8,,,1.0,1.0,,67.0
9,"Gilbee, Lindsay",11,1.0,5,16,2.0,2.0,,3,1.0,5.0,,4.0,1.0,,,2,14,,,4.0,6.0,1.0,83.0
16,"Griffen, Ryan",13,1.0,15,28,1.0,,,5,2.0,5.0,1.0,4.0,1.0,,,11,17,,,,3.0,,80.0
8,"Hahn, Mitch",5,3.0,9,14,,,,2,1.0,3.0,,3.0,,2.0,,5,10,,,1.0,,,76.0
40,"Harbrow, Jarrod",8,2.0,10,18,,1.0,,3,1.0,4.0,,1.0,1.0,,,5,13,,,5.0,1.0,,86.0
25,"Hargrave, Ryan",8,1.0,6,14,,,,2,5.0,2.0,,4.0,,,,3,11,,,5.0,1.0,,93.0
20,"Hill, Josh",10,6.0,5,15,2.0,3.0,,5,,3.0,1.0,,,,,7,6,4.0,4.0,3.0,,,87.0
15,"Hudson, Ben",3,,8,11,,,16.0,3,,,4.0,1.0,1.0,,,7,4,,,2.0,,,67.0
6,"Johnson, Brad",15,7.0,11,26,1.0,1.0,,5,1.0,5.0,1.0,2.0,1.0,,,8,18,,1.0,,,,93.0
36,"Lake, Brian",13,11.0,10,23,1.0,1.0,,2,4.0,1.0,,4.0,1.0,1.0,,8,13,4.0,1.0,3.0,2.0,,100.0
27,"Minson, Will",7,3.0,5,12,,,13.0,1,1.0,1.0,3.0,3.0,1.0,2.0,,4,8,1.0,,1.0,,2.0,77.0
38,"Morris, Dale",6,5.0,4,10,,,,2,,,,2.0,,1.0,,3,6,3.0,,9.0,,,96.0
18,"Stack, Brennan",3,,2,5,,2.0,,1,,,,2.0,1.0,,,3,1,,,3.0,,1.0,60.0
14,"Ward, Callan",7,2.0,8,15,2.0,2.0,,6,1.0,3.0,2.0,1.0,1.0,1.0,,9,6,,,2.0,1.0,,67.0
12,"Williams, Tom",2,1.0,5,7,,,,2,1.0,,,3.0,1.0,1.0,,4,2,,,2.0,,,85.0
29,"Wood, Easton",8,2.0,6,14,,2.0,,2,1.0,4.0,,2.0,2.0,,,5,9,,,2.0,3.0,,72.0
Totals,Totals,181,67.0,187,368,13.0,19.0,31.0,71,27.0,63.0,34.0,53.0,21.0,13.0,,143,219,14.0,9.0,49.0,21.0,6.0,
Opposition,Opposition,221,117.0,205,426,16.0,6.0,23.0,52,42.0,45.0,32.0,48.0,13.0,22.0,6.0,135,286,14.0,10.0,48.0,8.0,14.0,
