Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
28,"Arnott, Simon",23y 48d,32 (20-1-11 64.06%),19 (0.59),2 (2-0-0 100.00%),4 (2.00)
22,"Bamford, Scott",24y 284d,48 (9-2-37 20.83%),24 (0.50),2 (2-0-0 100.00%),1 (0.50)
6,"Barnes, John",29y 306d,143 (81-2-60 57.34%),70 (0.49),131 (75-1-55 57.63%),58 (0.44)
9,"Bizzell, Clint",22y 279d,23 (9-0-14 39.13%),7 (0.30),←,
8,"Burns, Ronnie",26y 21d,68 (38-1-29 56.62%),121 (1.78),←,
7,"Graham, Ben",25y 152d,87 (58-0-29 66.67%),7 (0.08),←,
32,"Hocking, Garry",30y 177d,226 (130-2-94 57.96%),210 (0.93),←,
13,"Kilpatrick, Glenn",26y 217d,81 (44-0-37 54.32%),14 (0.17),55 (30-0-25 54.55%),10 (0.18)
1,"King, Steven",20y 132d,48 (24-0-24 50.00%),14 (0.29),←,
29,"Lowther, Daniel",21y 349d,20 (12-0-8 60.00%),6 (0.30),←,
44,"Lynch, Tristan",25y 224d,57 (28-2-27 50.88%),9 (0.16),2 (2-0-0 100.00%),1 (0.50)
21,"Mansfield, Michael",27y 238d,165 (96-1-68 58.48%),87 (0.53),←,
17,"McGrath, Tim",28y 178d,164 (102-1-61 62.50%),14 (0.09),157 (98-1-58 62.74%),14 (0.09)
31,"Mensch, David",26y 232d,99 (65-0-34 65.66%),96 (0.97),←,
39,"Milburn, Darren",21y 353d,27 (11-0-16 40.74%),12 (0.44),←,
16,"Mooney, Jason",25y 302d,99 (42-0-57 42.42%),58 (0.59),2 (2-0-0 100.00%),7 (3.50)
23,"Pickering, Liam",30y 206d,112 (69-1-42 62.05%),51 (0.46),90 (60-1-29 67.22%),43 (0.48)
15,"Riccardi, Peter",26y 107d,147 (90-1-56 61.56%),145 (0.99),←,
27,"Sanderson, Brenton",25y 35d,89 (49-1-39 55.62%),22 (0.25),79 (47-1-31 60.13%),17 (0.22)
12,"Sholl, Brad",26y 144d,93 (55-1-37 59.68%),30 (0.32),91 (55-1-35 60.99%),30 (0.33)
4,"Snell, Jason",21y 250d,31 (17-0-14 54.84%),31 (1.00),←,
26,"Stoneham, Barry",31y 53d,210 (123-2-85 59.05%),184 (0.88),←,
Totals,Totals,25y 311d,2069 (1172-18-879 56.65%),1231 (0.59),,
C,"Ayres, Gary",38y 187d,96 (57-1-38 59.90%),,←,
