Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",10,6,10,20,,,,1.0,3.0,4.0,3.0,,1.0,,,5.0,15.0,,,4.0,2.0,,
30,"Bourke, David",5,3,1,6,,,,,2.0,1.0,,1.0,1.0,,,2.0,5.0,,,3.0,,,
11,"Bowden, Joel",14,3,10,24,1,,,2.0,3.0,7.0,1.0,3.0,,1.0,,7.0,14.0,,,1.0,1.0,,
17,"Broderick, Paul",2,1,7,9,,,,,,1.0,3.0,1.0,,,,4.0,5.0,,,,,,
15,"Cameron, Leon",14,5,2,16,,,,2.0,1.0,2.0,,2.0,1.0,,,3.0,11.0,,,,,,
7,"Dragicevic, Marc",5,,1,6,,,,,,2.0,1.0,2.0,1.0,,,4.0,2.0,,,1.0,,,
25,"Gale, Brendon",12,6,2,14,,,13.0,1.0,,2.0,4.0,4.0,3.0,,,8.0,8.0,1.0,,1.0,,,
20,"Harrison, Ben",16,6,1,17,1,,1.0,1.0,4.0,1.0,,2.0,,1.0,,3.0,14.0,2.0,,,1.0,,
1,"Hilton, Rory",11,5,7,18,,,,2.0,1.0,4.0,2.0,2.0,,1.0,,8.0,11.0,1.0,,,1.0,,
16,"Holland, Ben",3,1,1,4,,,,,,,,,,1.0,,2.0,2.0,,,,,,
39,"Kellaway, Andrew",9,6,10,19,1,,,2.0,2.0,1.0,,3.0,3.0,1.0,,11.0,8.0,3.0,2.0,1.0,,,
3,"Kellaway, Duncan",10,4,8,18,,,,6.0,2.0,2.0,6.0,2.0,2.0,1.0,,11.0,11.0,1.0,,2.0,,,
21,"King, Clinton",9,3,14,23,,,,3.0,4.0,2.0,6.0,1.0,3.0,,,11.0,15.0,,,1.0,,,
33,"Knights, Matthew",13,6,10,23,,1.0,,1.0,,2.0,2.0,2.0,1.0,,,8.0,16.0,,1.0,1.0,,,
34,"Mills, Andrew",10,6,4,14,1,,,1.0,,3.0,2.0,2.0,,,,6.0,8.0,,2.0,3.0,1.0,,
5,"Ottens, Brad",7,5,4,11,,,22.0,1.0,1.0,3.0,1.0,2.0,,,,6.0,5.0,3.0,1.0,1.0,,,
26,"Poyas, Ezra",1,1,,1,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,
12,"Richardson, Matthew",14,10,3,17,6,4.0,,,,3.0,,2.0,,3.0,1.0,7.0,10.0,2.0,8.0,,,,
4,"Rogers, Matthew",12,6,1,13,3,1.0,,1.0,1.0,7.0,,2.0,1.0,,,1.0,11.0,,3.0,1.0,,,
24,"Sampson, Clay",5,1,1,6,,1.0,,,,3.0,,1.0,,2.0,,3.0,4.0,,,,,,
32,"Tivendale, Greg",2,,3,5,,,,2.0,,,2.0,,1.0,,,2.0,3.0,,,,,,
29,"Torney, Jason",6,2,5,11,,,,,3.0,,,3.0,1.0,,,7.0,5.0,,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,86,105,295,13,9.0,36.0,26.0,27.0,51.0,33.0,38.0,19.0,12.0,1.0,119.0,184.0,13.0,17.0,20.0,7.0,,
Opposition,Opposition,199,91,103,302,12,16.0,18.0,32.0,33.0,48.0,32.0,42.0,12.0,19.0,5.0,121.0,185.0,6.0,22.0,22.0,12.0,,
