Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",25y 155d,72 (35-0-37 48.61%),7 (0.10),←,
26,"Bickley, Mark",32y 280d,235 (116-0-119 49.36%),69 (0.29),←,
10,"Bode, Matthew",22y 316d,37 (16-0-21 43.24%),30 (0.81),8 (5-0-3 62.50%),5 (0.63)
24,"Burton, Brett",24y 7d,51 (23-0-28 45.10%),56 (1.10),←,
4,"Clarke, Matthew",28y 235d,162 (77-2-83 48.15%),25 (0.15),32 (15-0-17 46.88%),6 (0.19)
11,"Doughty, Michael",22y 279d,12 (9-0-3 75.00%),8 (0.67),←,
9,"Edwards, Tyson",25y 278d,133 (67-0-66 50.38%),78 (0.59),←,
15,"Fitzgerald, Ryan",25y 207d,17 (8-0-9 47.06%),23 (1.35),7 (5-0-2 71.43%),8 (1.14)
36,"Goodwin, Simon",25y 136d,102 (55-0-47 53.92%),49 (0.48),←,
34,"Hart, Ben",27y 306d,231 (115-1-115 50.00%),41 (0.18),←,
18,"Johncock, Graham",19y 202d,7 (5-0-2 71.43%),5 (0.71),←,
31,"Marsh, Ben",25y 306d,43 (24-0-19 55.81%),17 (0.40),←,
3,"Massie, Kris",21y 346d,46 (28-0-18 60.87%),13 (0.28),3 (2-0-1 66.67%),1 (0.33)
23,"McLeod, Andrew",25y 280d,152 (77-0-75 50.66%),162 (1.07),←,
6,"Nelson, Ben",25y 108d,46 (27-0-19 58.70%),6 (0.13),6 (5-0-1 83.33%),
22,"Perrie, Ian",23y 32d,33 (18-0-15 54.55%),31 (0.94),←,
32,"Ricciuto, Mark",26y 337d,199 (94-1-104 47.49%),142 (0.71),←,
27,"Schell, Daniel",22y 111d,22 (6-0-16 27.27%),14 (0.64),6 (4-0-2 66.67%),3 (0.50)
7,"Smart, Nigel",32y 355d,235 (115-1-119 49.15%),107 (0.46),←,
20,"Stenglein, Tyson",21y 299d,47 (26-0-21 55.32%),8 (0.17),←,
19,"Stevens, Mark",26y 198d,93 (53-0-40 56.99%),66 (0.71),72 (37-0-35 51.39%),46 (0.64)
17,"Welsh, Scott",23y 155d,83 (49-0-34 59.04%),116 (1.40),47 (23-0-24 48.94%),86 (1.83)
Totals,Totals,25y 108d,2058 (1043-5-1010 50.68%),1073 (0.52),,
C,"Ayres, Gary",41y 225d,168 (91-1-76 54.46%),,52 (26-0-26 50.00%),
