St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",26y 342d,112 (68-1-43 61.16%),92 (0.82),29 (10-1-18 36.21%),18 (0.62)
14,"Bardsley, Kristian",21y 299d,15 (5-1-9 36.67%),11 (0.73),10 (3-1-6 35.00%),7 (0.70)
3,"Burke, Nathan",24y 153d,154 (66-2-86 43.51%),45 (0.29),←,
2,"Frawley, Danny",30y 304d,218 (75-2-141 34.86%),13 (0.06),←,
24,"Frost, Michael",23y 192d,23 (8-1-14 36.96%),5 (0.22),10 (1-1-8 15.00%),2 (0.20)
32,"Georgiou, John",18y 277d,10 (8-0-2 80.00%),2 (0.20),←,
6,"Grant, David",27y 336d,177 (64-1-112 36.44%),75 (0.42),←,
35,"Harvey, Robert",22y 322d,108 (53-2-53 50.00%),67 (0.62),←,
17,"Keogh, Rod",23y 106d,32 (15-0-17 46.88%),11 (0.34),10 (3-0-7 30.00%),3 (0.30)
23,"Loewe, Stewart",26y 47d,164 (69-1-94 42.38%),242 (1.48),←,
28,"OBrien, Craig",24y 128d,47 (23-1-23 50.00%),85 (1.81),26 (9-1-16 36.54%),69 (2.65)
29,"Peckett, Justin",21y 277d,30 (13-1-16 45.00%),1 (0.03),←,
41,"Pekin, Tim",29y 168d,199 (97-2-100 49.25%),48 (0.24),92 (48-2-42 53.26%),33 (0.36)
31,"Shanahan, Jamie",26y 215d,54 (26-1-27 49.07%),,←,
39,"Shaw, Clinton",18y 65d,3 (0-1-2 16.67%),,←,
5,"Shaw, Damen",20y 78d,24 (10-1-13 43.75%),7 (0.29),←,
13,"Sierakowski, David",19y 192d,3 (0-1-2 16.67%),1 (0.33),←,
26,"Taylor, Kain",26y 268d,75 (24-2-49 33.33%),20 (0.27),←,
9,"Vidovic, Lazar",29y 99d,40 (21-1-18 53.75%),5 (0.13),←,
33,"Wakelin, Shane",19y 331d,11 (3-1-7 31.82%),4 (0.36),←,
7,"Winmar, Nicky",28y 287d,149 (65-1-83 43.96%),206 (1.38),←,
Totals,Totals,24y 127d,1648 (713-24-911 43.26%),940 (0.57),,
C,"Alves, Stan",48y 48d,14 (3-1-10 25.00%),,←,
