Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",6,3,4,10,,,2.0,1.0,3.0,,,4.0,1.0,1.0,,7.0,5.0,1.0,,6.0,,,82.0
7,"Cunningham, Harry",14,3,4,18,1,1.0,,6.0,1.0,4.0,2.0,,5.0,,,7.0,12.0,,1.0,2.0,,,91.0
34,"Dawson, Jordan",7,4,2,9,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,4.0,5.0,1.0,1.0,,,,58.0
13,"Florent, Oliver",8,2,6,14,1,2.0,,6.0,1.0,2.0,1.0,2.0,1.0,,,5.0,8.0,1.0,1.0,,,1.0,77.0
42,"Fox, Robbie",4,3,3,7,,,,,,,,3.0,1.0,1.0,,3.0,6.0,,,5.0,,1.0,72.0
39,"Grundy, Heath",10,6,12,22,,,,,2.0,2.0,,,3.0,,,10.0,12.0,1.0,,3.0,,,82.0
4,"Hannebery, Dan",6,2,6,12,,,,3.0,,2.0,,4.0,1.0,2.0,,3.0,9.0,,,,,,49.0
9,"Hayward, Will",7,2,7,14,,2.0,,3.0,,2.0,2.0,3.0,2.0,1.0,,10.0,4.0,,,2.0,,,82.0
5,"Heeney, Isaac",9,3,9,18,2,,,9.0,1.0,3.0,4.0,4.0,2.0,,1.0,11.0,6.0,1.0,,1.0,,1.0,88.0
29,"Hewett, George",11,,13,24,,,,6.0,2.0,4.0,12.0,4.0,3.0,2.0,2.0,19.0,5.0,,,,,1.0,87.0
15,"Jack, Kieren",13,2,,13,1,2.0,,4.0,1.0,1.0,,3.0,,,,2.0,7.0,,,,,,83.0
10,"Jones, Zak",6,4,5,11,,,,1.0,,,,1.0,,,,3.0,8.0,,,5.0,,,88.0
12,"Kennedy, Josh",10,1,10,20,1,2.0,,9.0,2.0,4.0,5.0,2.0,2.0,,,11.0,7.0,,1.0,1.0,,1.0,80.0
44,"Lloyd, Jake",23,9,8,31,,,,4.0,7.0,6.0,1.0,5.0,1.0,1.0,,10.0,21.0,,,6.0,,,91.0
30,"McCartin, Tom",4,2,5,9,1,1.0,,4.0,,2.0,,2.0,,2.0,,2.0,7.0,,1.0,,,,85.0
3,"McVeigh, Jarrad",13,5,5,18,,,,3.0,8.0,3.0,1.0,2.0,1.0,1.0,,5.0,12.0,,,2.0,,,88.0
28,"Newman, Nic",12,6,4,16,,,,6.0,,2.0,2.0,2.0,1.0,,,3.0,11.0,,,1.0,,,64.0
11,"Papley, Tom",9,3,7,16,2,1.0,,1.0,,3.0,2.0,1.0,1.0,1.0,,7.0,9.0,,1.0,,1.0,,89.0
24,"Rampe, Dane",12,8,6,18,,,,2.0,5.0,1.0,,3.0,1.0,,,4.0,15.0,,,10.0,,,100.0
27,"Robinson, Dan",2,1,7,9,,,,4.0,,1.0,,1.0,,1.0,,3.0,6.0,,,1.0,,,87.0
25,"Ronke, Ben",8,1,2,10,,,,6.0,,6.0,2.0,4.0,2.0,2.0,,3.0,6.0,,,1.0,,,88.0
18,"Sinclair, Callum",13,6,2,15,1,1.0,28.0,1.0,,3.0,1.0,3.0,2.0,2.0,,6.0,9.0,1.0,1.0,3.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,76,127,334,10,14.0,31.0,81.0,33.0,53.0,36.0,54.0,30.0,17.0,3.0,138.0,190.0,6.0,7.0,49.0,1.0,5.0,
Opposition,Opposition,205,67,119,324,12,11.0,63.0,62.0,32.0,50.0,45.0,57.0,17.0,30.0,3.0,146.0,169.0,7.0,14.0,61.0,2.0,9.0,
