Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Angwin, Ryan",4,3,5,9,,,,2.0,,3.0,1.0,2.0,,,,4.0,5.0,,,,2.0,,78.0
7,"Ash, Lachie",18,4,15,33,,,,1.0,3.0,2.0,,4.0,,1.0,,5.0,22.0,,,2.0,2.0,,77.0
14,"Bedford, Toby",8,,11,19,1,2.0,,9.0,,3.0,4.0,1.0,2.0,,,12.0,8.0,,,1.0,,1.0,90.0
32,"Briggs, Kieren",6,3,5,11,2,1.0,30.0,9.0,1.0,,6.0,3.0,1.0,,,8.0,3.0,1.0,,4.0,,,78.0
46,"Brown, Callum",7,6,3,10,1,,,1.0,,3.0,1.0,1.0,,,,2.0,8.0,,,,,,71.0
44,"Buckley, Jack",7,8,6,13,,,,3.0,1.0,1.0,,1.0,1.0,,,6.0,8.0,2.0,,4.0,2.0,,94.0
5,"Cadman, Aaron",2,2,,2,1,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,57.0
17,"Callaghan, Finn",11,2,12,23,1,,,4.0,1.0,7.0,2.0,2.0,,,,6.0,17.0,,1.0,,,3.0,84.0
3,"Coniglio, Stephen",15,2,8,23,,1.0,,8.0,1.0,3.0,4.0,3.0,1.0,,,5.0,16.0,,1.0,,,,82.0
16 ↓,"Daniels, Brent",7,1,,7,1,,,2.0,,4.0,2.0,,1.0,,,4.0,2.0,,1.0,1.0,1.0,,35.0
34 ↑,"Fahey, Josh",3,1,1,4,1,,,,1.0,2.0,,3.0,,1.0,,2.0,3.0,,,1.0,,,32.0
4,"Greene, Toby",8,3,6,14,3,,,3.0,,4.0,1.0,3.0,2.0,1.0,,7.0,7.0,,,2.0,,1.0,94.0
12,"Green, Tom",13,6,22,35,,,,4.0,2.0,8.0,8.0,8.0,1.0,1.0,2.0,15.0,20.0,,1.0,,,2.0,87.0
27,"Himmelberg, Harry",15,7,3,18,,,2.0,4.0,7.0,4.0,1.0,,1.0,,,4.0,10.0,1.0,,2.0,,,87.0
23,"Hogan, Jesse",5,4,4,9,1,1.0,,1.0,,1.0,,1.0,,,,2.0,7.0,1.0,2.0,,,,84.0
39,"Idun, Connor",8,3,9,17,,,,1.0,2.0,1.0,,1.0,,,,7.0,9.0,,,5.0,1.0,,92.0
25,"Keeffe, Lachlan",5,4,3,8,,,,,1.0,1.0,,2.0,,1.0,,2.0,6.0,1.0,,8.0,,,78.0
38,"Lloyd, Daniel",13,3,5,18,,2.0,,3.0,,7.0,1.0,4.0,2.0,,,10.0,9.0,,,2.0,,,82.0
33,"OHalloran, Xavier",9,3,7,16,1,2.0,,7.0,1.0,4.0,1.0,1.0,1.0,,,8.0,7.0,1.0,1.0,1.0,,,89.0
36,"Perryman, Harry",7,2,13,20,,,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,10.0,10.0,,,4.0,,,86.0
26,"Riccardi, Jake",4,2,7,11,1,,,3.0,,,2.0,3.0,1.0,,,5.0,6.0,1.0,1.0,1.0,,1.0,78.0
8,"Ward, Callan",20,6,12,32,1,1.0,,7.0,2.0,7.0,2.0,3.0,,1.0,,7.0,25.0,,,2.0,2.0,1.0,80.0
6,"Whitfield, Lachie",19,6,14,33,,,,,6.0,3.0,1.0,7.0,,3.0,1.0,10.0,18.0,,,2.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,81,171,385,15,14.0,32.0,75.0,31.0,70.0,38.0,56.0,15.0,10.0,3.0,142.0,227.0,9.0,9.0,42.0,10.0,10.0,
Opposition,Opposition,213,89,149,362,16,14.0,44.0,55.0,52.0,47.0,33.0,68.0,10.0,15.0,3.0,139.0,211.0,11.0,18.0,42.0,8.0,11.0,
