Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",23y 138d,56 (33-0-23 58.93%),12 (0.21),←,
21,"Barry, Leo",28y 325d,173 (99-0-74 57.23%),50 (0.29),←,
6,"Bolton, Craig",25y 313d,105 (64-0-41 60.95%),18 (0.17),76 (47-0-29 61.84%),8 (0.11)
24,"Bolton, Jude",26y 25d,141 (75-1-65 53.55%),69 (0.49),←,
32,"Buchanan, Amon",23y 181d,50 (29-0-21 58.00%),22 (0.44),←,
23,"Chambers, Paul",23y 290d,34 (17-0-17 50.00%),5 (0.15),2 (0-0-2 0.00%),
28,"Crouch, Jared",28y 35d,184 (99-1-84 54.08%),43 (0.23),←,
2,"Davis, Nick",26y 10d,132 (66-0-66 50.00%),178 (1.35),61 (36-0-25 59.02%),93 (1.52)
26,"Dempster, Sean",22y 79d,24 (16-0-8 66.67%),,←,
12,"Fosdike, Nic",26y 42d,118 (61-1-56 52.12%),55 (0.47),←,
37,"Goodes, Adam",26y 91d,163 (87-1-75 53.68%),167 (1.02),←,
1,"Hall, Barry",29y 60d,181 (87-2-92 48.62%),426 (2.35),93 (53-1-39 57.53%),282 (3.03)
16,"Jolly, Darren",24y 154d,74 (37-0-37 50.00%),21 (0.28),26 (17-0-9 65.38%),10 (0.38)
31,"Kirk, Brett",29y 166d,125 (69-1-55 55.60%),51 (0.41),←,
4,"Mathews, Ben",27y 131d,161 (88-1-72 54.97%),32 (0.20),←,
3,"McVeigh, Jarrad",21y 2d,35 (20-0-15 57.14%),11 (0.31),←,
5,"OKeefe, Ryan",25y 75d,95 (55-0-40 57.89%),100 (1.05),←,
19,"OLoughlin, Michael",29y 48d,224 (127-2-95 57.14%),378 (1.69),←,
25,"Richards, Ted",23y 88d,35 (19-0-16 54.29%),19 (0.54),2 (0-0-2 0.00%),
30,"Roberts-Thomson, Lewis",22y 213d,50 (32-0-18 64.00%),5 (0.10),←,
13,"Schneider, Adam",21y 332d,54 (32-0-22 59.26%),50 (0.93),←,
10,"Williams, Paul",33y 6d,296 (141-3-152 48.14%),303 (1.02),107 (60-1-46 56.54%),80 (0.75)
Totals,Totals,25y 277d,2510 (1353-13-1144 53.90%),2015 (0.80),,
C,"Roos, Paul",42y 286d,86 (53-0-33 61.63%),,←,
