Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Casboult, Levi",11,5,1,12,,3.0,13.0,1.0,,2.0,,2.0,1.0,,,4.0,7.0,2.0,2.0,5.0,,,82.0
9,"Cripps, Patrick",8,3,17,25,2,,,8.0,2.0,2.0,9.0,2.0,1.0,1.0,,14.0,11.0,,,2.0,,,92.0
28,"Cuningham, David",8,3,5,13,1,1.0,,7.0,1.0,3.0,3.0,1.0,1.0,,,7.0,6.0,,,,,,80.0
30,"Curnow, Charlie",14,6,2,16,,,,3.0,,6.0,,,,,,7.0,8.0,2.0,,1.0,,2.0,92.0
35,"Curnow, Ed",5,3,7,12,1,1.0,,,1.0,,,,,,,2.0,8.0,,,1.0,,,83.0
2,"Dow, Paddy",7,1,8,15,,1.0,,2.0,,2.0,3.0,3.0,1.0,1.0,,7.0,8.0,,1.0,1.0,,,74.0
25,"Fisher, Zac",18,3,8,26,,1.0,,1.0,1.0,5.0,7.0,3.0,1.0,,,10.0,15.0,,,,4.0,,81.0
40,"Gibbons, Michael",8,5,5,13,1,,,3.0,1.0,,,3.0,,2.0,,3.0,10.0,,1.0,,,,80.0
14,"Jones, Liam",5,5,2,7,,,,1.0,1.0,,,2.0,1.0,1.0,,3.0,5.0,2.0,,4.0,,,67.0
22,"Marchbank, Caleb",8,6,3,11,,,,3.0,5.0,1.0,,1.0,1.0,,,2.0,9.0,,,2.0,,,89.0
10,"McKay, Harry",1,,2,3,,1.0,,,,,,3.0,1.0,2.0,,3.0,,,,1.0,,,89.0
3,"Murphy, Marc",10,3,10,20,,,,1.0,1.0,3.0,2.0,3.0,,2.0,,7.0,11.0,,,1.0,,1.0,91.0
4,"OBrien, Lochie",7,4,4,11,1,,,1.0,1.0,1.0,1.0,4.0,,2.0,,4.0,7.0,,,2.0,,,75.0
5,"Petrevski-Seton, Sam",9,1,7,16,,1.0,,4.0,1.0,4.0,3.0,2.0,,1.0,,7.0,8.0,,,2.0,,,80.0
34,"Phillips, Andrew",9,7,4,13,,2.0,28.0,1.0,3.0,3.0,3.0,2.0,1.0,,,4.0,6.0,2.0,2.0,5.0,,,80.0
20,"Plowman, Lachie",10,1,2,12,,,,4.0,5.0,,,2.0,1.0,,,2.0,7.0,,,5.0,,,93.0
1,"Silvagni, Jack",7,2,2,9,2,,,8.0,1.0,1.0,,2.0,1.0,,,3.0,5.0,1.0,1.0,3.0,,,79.0
13,"Stocker, Liam",6,3,4,10,,,,1.0,1.0,1.0,,4.0,1.0,,,2.0,7.0,,,1.0,,,75.0
39,"Thomas, Dale",17,7,7,24,,,,2.0,5.0,3.0,3.0,2.0,,,,6.0,15.0,,,3.0,2.0,,77.0
18,"Walsh, Sam",9,4,13,22,,2.0,,3.0,3.0,2.0,1.0,4.0,2.0,,,12.0,9.0,,,1.0,,,80.0
23,"Weitering, Jacob",12,7,6,18,,,,1.0,5.0,,,3.0,,3.0,,10.0,8.0,2.0,,5.0,,,100.0
31,"Williamson, Tom",3,2,7,10,,,,1.0,2.0,,1.0,2.0,,,,3.0,7.0,,,1.0,,,62.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,81,126,318,8,14.0,41.0,56.0,40.0,39.0,36.0,50.0,14.0,15.0,,122.0,177.0,11.0,7.0,46.0,6.0,3.0,
Opposition,Opposition,218,94,230,448,18,12.0,39.0,56.0,30.0,60.0,36.0,46.0,15.0,14.0,6.0,157.0,289.0,10.0,14.0,39.0,4.0,11.0,
