Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",26y 199d,58 (35-0-23 60.34%),182 (3.14),54 (34-0-20 62.96%),175 (3.24)
24,"Beveridge, Luke",20y 338d,30 (19-0-11 63.33%),26 (0.87),←,
30,"Bryce, Paul",23y 15d,57 (28-1-28 50.00%),26 (0.46),9 (6-0-3 66.67%),
32,"Clark, Steven",30y 73d,71 (43-1-27 61.27%),87 (1.23),18 (11-0-7 61.11%),14 (0.78)
48,"Cuthbertson, Darren",21y 111d,14 (8-0-6 57.14%),28 (2.00),←,
23,"Dyson, Kevin",24y 84d,16 (9-0-7 56.25%),7 (0.44),←,
25,"Eishold, Simon",24y 123d,66 (47-0-19 71.21%),44 (0.67),←,
21,"Febey, Steven",21y 342d,68 (44-0-24 64.71%),13 (0.19),←,
13,"Jakovich, Allen",23y 128d,8 (4-0-4 50.00%),39 (4.88),←,
17,"Lovett, Brett",25y 68d,116 (72-0-44 62.07%),12 (0.10),←,
3,"Lyon, Garry",23y 317d,108 (68-0-40 62.96%),139 (1.29),←,
29,"Obst, Andrew",26y 342d,31 (19-0-12 61.29%),10 (0.32),←,
41,"Rohde, Peter",26y 250d,94 (63-0-31 67.02%),10 (0.11),48 (29-0-19 60.42%),4 (0.08)
5,"Spalding, Earl",26y 138d,103 (66-0-37 64.08%),58 (0.56),←,
18,"Stretch, Steven",27y 203d,126 (75-0-51 59.52%),40 (0.32),←,
11,"Stynes, Jim",25y 95d,105 (67-0-38 63.81%),80 (0.76),←,
15,"Tingay, Stephen",20y 348d,45 (29-0-16 64.44%),22 (0.49),←,
26,"Viney, Jay",22y 219d,19 (11-0-8 57.89%),4 (0.21),←,
12,"Viney, Todd",25y 119d,70 (40-0-30 57.14%),39 (0.56),←,
8,"Yeats, Graeme",26y 309d,125 (73-0-52 58.40%),38 (0.30),←,
Totals,Totals,24y 246d,1330 (820-2-508 61.65%),904 (0.68),,
C,"Northey, John",48y 28d,161 (85-0-76 52.80%),,139 (79-0-60 56.83%),
