Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Chick, Daniel",20y 105d,9 (2-1-6 27.78%),2 (0.22),←,
5,"Collins, Andrew",31y 30d,199 (126-1-72 63.57%),36 (0.18),←,
3,"Condon, Anthony",28y 171d,128 (87-0-41 67.97%),42 (0.33),←,
26,"Cooper, Paul",28y 49d,81 (48-0-33 59.26%),9 (0.11),←,
9,"Crawford, Shane",21y 259d,66 (32-1-33 49.24%),57 (0.86),←,
19,"Dunstall, Jason",31y 285d,234 (161-1-72 69.02%),1107 (4.73),←,
34,"Graham, Mark",23y 73d,51 (22-1-28 44.12%),7 (0.14),←,
15,"Harford, Daniel",19y 67d,19 (5-0-14 26.32%),9 (0.47),←,
2,"Holland, Nick",21y 301d,24 (6-1-17 27.08%),9 (0.38),←,
1,"Jencke, Ray",30y 61d,175 (112-1-62 64.29%),27 (0.15),←,
11,"Kappler, Darren",31y 123d,151 (46-1-104 30.79%),126 (0.83),5 (1-1-3 30.00%),1 (0.20)
24,"Langford, Chris",33y 144d,282 (195-2-85 69.50%),31 (0.11),←,
8,"Minton-Connell, Simon",27y 29d,86 (20-0-66 23.26%),252 (2.93),21 (7-0-14 33.33%),33 (1.57)
44,"Platten, John",33y 69d,228 (150-1-77 66.01%),209 (0.92),←,
18,"Pritchard, Darrin",30y 65d,187 (124-1-62 66.58%),92 (0.49),←,
4,"Salmon, Paul",31y 126d,215 (124-3-88 58.37%),511 (2.38),6 (1-1-4 25.00%),2 (0.33)
21,"Stevenson, Shayne",25y 348d,34 (9-1-24 27.94%),30 (0.88),23 (9-1-13 41.30%),21 (0.91)
25,"Taylor, Jason",27y 245d,85 (39-1-45 46.47%),34 (0.40),78 (38-1-39 49.36%),30 (0.38)
6,"Taylor, Richard",22y 316d,21 (8-1-12 40.48%),12 (0.57),←,
33,"Treleven, Craig",25y 346d,9 (2-1-6 27.78%),3 (0.33),←,
30,"Woods, Tony",26y 328d,57 (22-1-34 39.47%),12 (0.21),26 (6-1-19 25.00%),2 (0.08)
Totals,Totals,27y 82d,2341 (1340-20-981 57.24%),2617 (1.12),,
C,"Judge, Ken",38y 131d,9 (2-1-6 27.78%),,←,
