St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",2,1,6,8,,,1.0,4.0,,1.0,2.0,3.0,,1.0,,4.0,4.0,,,,,,66.0
20,"Armitage, David",8,1,12,20,,,,5.0,,3.0,4.0,6.0,1.0,4.0,,8.0,11.0,,,1.0,,1.0,79.0
15,"Billings, Jack",9,2,11,20,,1.0,,5.0,1.0,2.0,1.0,3.0,,,,4.0,16.0,,,2.0,,,80.0
27,"Bruce, Josh",5,4,4,9,1,1.0,1.0,2.0,,1.0,1.0,5.0,1.0,3.0,,7.0,3.0,2.0,2.0,5.0,,1.0,88.0
24,"Dempster, Sean",6,4,11,17,,,,2.0,2.0,,,2.0,,1.0,,8.0,9.0,2.0,,8.0,,,93.0
7,"Dunstan, Luke",4,1,10,14,,,,4.0,3.0,,2.0,2.0,,2.0,,3.0,12.0,,,2.0,,,62.0
14,"Geary, Jarryn",9,1,5,14,,,,3.0,4.0,2.0,2.0,3.0,2.0,1.0,,6.0,7.0,,,6.0,,,89.0
19,"Gilbert, Sam",4,1,2,6,,,,4.0,,,,2.0,,1.0,,2.0,4.0,,,7.0,,,93.0
22,"Gresham, Jade",10,4,6,16,,,,4.0,1.0,2.0,2.0,6.0,1.0,2.0,,7.0,10.0,,,1.0,,,68.0
1,"Hickey, Tom",3,3,8,11,,,26.0,7.0,2.0,1.0,5.0,3.0,,3.0,,6.0,6.0,1.0,,4.0,,,89.0
13,"Lonie, Jack",4,1,4,8,,1.0,,6.0,,1.0,,3.0,1.0,2.0,,3.0,4.0,,,,,,66.0
28,"Membrey, Tim",3,2,2,5,,2.0,,2.0,,2.0,,1.0,,,,3.0,2.0,2.0,,,,,85.0
11,"Montagna, Leigh",19,8,14,33,,,,5.0,3.0,1.0,3.0,4.0,,,,10.0,21.0,1.0,,1.0,,,89.0
16,"Newnes, Jack",12,5,8,20,,,,1.0,5.0,3.0,,4.0,1.0,,,5.0,15.0,,,2.0,1.0,,89.0
12,"Riewoldt, Nick",16,10,6,22,,2.0,3.0,1.0,1.0,5.0,,2.0,2.0,,,4.0,18.0,1.0,2.0,,,,95.0
17,"Roberton, Dylan",13,5,11,24,,,1.0,3.0,6.0,,,6.0,,1.0,,6.0,17.0,1.0,,3.0,,,89.0
6,"Ross, Sebastian",19,4,12,31,,,3.0,8.0,1.0,5.0,4.0,6.0,,1.0,,10.0,21.0,,1.0,5.0,,,77.0
5,"Savage, Shane",16,8,9,25,,,,3.0,5.0,3.0,1.0,1.0,,,,4.0,19.0,,,5.0,,,89.0
40,"Sinclair, Jack",3,2,5,8,,,,3.0,,2.0,3.0,,1.0,,,5.0,3.0,,,,1.0,,65.0
3,"Steven, Jack",8,2,21,29,1,,,1.0,2.0,1.0,5.0,2.0,1.0,,,18.0,9.0,,,1.0,,,83.0
29,"Webster, Jimmy",8,1,12,20,,,,4.0,2.0,,1.0,4.0,1.0,1.0,,9.0,12.0,,,4.0,,,83.0
44,"Weller, Maverick",6,3,10,16,1,,1.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,,5.0,12.0,,,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,73,189,376,3,11.0,36.0,83.0,39.0,37.0,37.0,71.0,13.0,24.0,,137.0,235.0,10.0,5.0,58.0,2.0,2.0,
Opposition,Opposition,231,93,173,404,20,12.0,53.0,73.0,28.0,61.0,45.0,46.0,24.0,13.0,6.0,150.0,252.0,15.0,17.0,40.0,9.0,14.0,
