Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",13,4,5,18,2,1.0,,1.0,,,,,,,,,,,,,,,
10,"Ashcroft, Marcus",15,6,14,29,2,,,2.0,,,,,,1.0,,,,,,,,,
34,"Bamford, Scott",5,1,1,6,,1.0,,,,,,,,1.0,,,,,,,,,
1,"Champion, Richard",11,3,1,12,,2.0,,,,,,,,1.0,,,,,,,,,
5,"Chapman, Nathan",9,2,5,14,,,,,,,,,1.0,,,,,,,,,,
16,"Clarke, Matthew",11,3,3,14,1,,15.0,,,,,,1.0,2.0,,,,,,,,,
14,"Dickfos, Danny",6,5,5,11,,,,1.0,,,,,1.0,,,,,,,,,,
6,"Fletcher, Adrian",4,2,2,6,,,,1.0,,,,,,,,,,,,,,,
32,"Hart, Shaun",13,4,6,19,,1.0,,4.0,,,,,,1.0,,,,,,,,,
2,"Johnson, Chris",7,3,5,12,,1.0,,,,,,,,1.0,,,,,,,,,
27,"Keating, Clark",11,8,5,16,,,7.0,2.0,,,,,1.0,,,,,,,,,,
41,"Kennedy, Matthew",10,4,2,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Lambert, Craig",13,3,16,29,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
44,"Lappin, Nigel",16,5,8,24,1,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,
23,"Leppitsch, Justin",9,2,5,14,4,1.0,,1.0,,,,,1.0,,,,,,,,,,
11,"Lynch, Alastair",5,2,4,9,,,,,,,,,2.0,,,,,,,,,,
42,"Lynch, Tristan",16,4,8,24,,,,1.0,,,,,2.0,,,,,,,,,,
7,"McIvor, Scott",10,4,6,16,,,,1.0,,,,,,3.0,,,,,,,,,
28,"Robbins, Ben",8,,7,15,,,,2.0,,,,,,1.0,,,,,,,,,
13,"Voss, Brett",6,1,2,8,,,,2.0,,,,,,,,,,,,,,,
3,"Voss, Michael",11,6,12,23,,,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,72,122,331,10,11.0,22.0,23.0,,,,,12.0,15.0,1.0,,,,,,,,
Opposition,Opposition,194,73,130,324,10,13.0,21.0,24.0,,,,,15.0,12.0,5.0,,,,,,,,
