St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
42,"Archer, Daniel",19y 157d,1 (0-1-0 50.00%),,←,
20,"Armitage, David",22y 289d,30 (15-1-14 51.67%),18 (0.60),←,
10,"Baker, Steven",30y 314d,195 (103-4-88 53.85%),34 (0.17),←,
27,"Blake, Jason",30y 17d,189 (106-5-78 57.41%),34 (0.18),←,
8,"Clarke, Raphael",25y 189d,67 (44-1-22 66.42%),7 (0.10),←,
26,"Dal Santo, Nick",27y 38d,195 (116-5-74 60.77%),104 (0.53),←,
6,"Dawson, Zac",25y 38d,59 (35-3-21 61.86%),3 (0.05),45 (31-3-11 72.22%),3 (0.07)
24,"Dempster, Sean",27y 71d,98 (60-3-35 62.76%),15 (0.15),44 (25-3-16 60.23%),7 (0.16)
25,"Fisher, Sam",28y 265d,146 (93-4-49 65.07%),18 (0.12),←,
16,"Gamble, Ryan",23y 190d,26 (18-1-7 71.15%),33 (1.27),2 (0-1-1 25.00%),2 (1.00)
19,"Gilbert, Sam",24y 225d,89 (58-4-27 67.42%),15 (0.17),←,
18,"Goddard, Brendon",25y 316d,164 (104-3-57 64.33%),81 (0.49),←,
1,"Gram, Jason",26y 339d,121 (74-4-43 62.81%),60 (0.50),119 (73-4-42 63.03%),60 (0.50)
33,"Gwilt, James",24y 233d,69 (45-3-21 67.39%),19 (0.28),←,
7,"Hayes, Lenny",31y 77d,241 (122-6-113 51.87%),82 (0.34),←,
4,"Jones, Clinton",27y 58d,76 (54-4-18 73.68%),21 (0.28),←,
5,"McEvoy, Ben",21y 264d,33 (26-2-5 81.82%),12 (0.36),←,
44,"Milne, Stephen",31y 24d,215 (117-5-93 55.58%),438 (2.04),←,
11,"Montagna, Leigh",27y 150d,150 (95-4-51 64.67%),87 (0.58),←,
30,"Peake, Brett",27y 270d,100 (50-3-47 51.50%),52 (0.52),25 (16-3-6 70.00%),10 (0.40)
22,"Ray, Farren",25y 9d,127 (74-4-49 59.84%),42 (0.33),52 (39-3-10 77.88%),10 (0.19)
12,"Riewoldt, Nick",28y 166d,199 (110-5-84 56.53%),441 (2.22),←,
Totals,Totals,26y 168d,2590 (1519-75-996 58.65%),1616 (0.62),,
C,"Lyon, Ross",44y 144d,100 (64-4-32 66.00%),,←,
