Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",22y 113d,46 (23-1-22 51.09%),15 (0.33),←,
24,"Bolton, Jude",31y 60d,264 (142-4-118 54.55%),133 (0.50),←,
13,"Everitt, Andrejs",22y 62d,43 (26-2-15 62.79%),15 (0.35),7 (4-1-2 64.29%),7 (1.00)
37,"Goodes, Adam",31y 126d,283 (153-4-126 54.77%),321 (1.13),←,
45,"Gordon, Nathan",21y 91d,2 (2-0-0 100.00%),1 (0.50),←,
39,"Grundy, Heath",24y 346d,76 (41-1-34 54.61%),18 (0.24),←,
4,"Hannebery, Dan",20y 79d,35 (19-1-15 55.71%),12 (0.34),←,
32,"Jetta, Lewis",22y 10d,27 (15-1-11 57.41%),9 (0.33),←,
34,"Johnson, Alex",19y 73d,4 (3-0-1 75.00%),,←,
12,"Kennedy, Josh",22y 328d,44 (23-1-20 53.41%),18 (0.41),31 (18-1-12 59.68%),14 (0.45)
17,"Kennelly, Tadhg",29y 317d,181 (112-1-68 62.15%),29 (0.16),←,
29,"Mattner, Martin",28y 281d,174 (98-2-74 56.90%),36 (0.21),76 (38-2-36 51.32%),22 (0.29)
21,"McGlynn, Ben",25y 281d,65 (35-1-29 54.62%),64 (0.98),21 (12-1-8 59.52%),36 (1.71)
3,"McVeigh, Jarrad",26y 37d,154 (87-3-64 57.47%),108 (0.70),←,
41,"Mumford, Shane",24y 313d,49 (34-1-14 70.41%),12 (0.24),28 (17-1-10 62.50%),9 (0.32)
5,"OKeefe, Ryan",30y 110d,216 (120-3-93 56.25%),212 (0.98),←,
26,"Parker, Luke",18y 201d,1 (1-0-0 100.00%),,←,
20,"Reid, Sam",19y 138d,8 (5-1-2 68.75%),5 (0.63),←,
25,"Richards, Ted",28y 123d,140 (77-3-60 56.07%),31 (0.22),107 (58-3-46 55.61%),12 (0.11)
30,"Roberts-Thomson, Lewis",27y 248d,134 (77-1-56 57.84%),15 (0.11),←,
2,"Shaw, Rhyce",29y 210d,146 (73-1-72 50.34%),37 (0.25),52 (25-1-26 49.04%),17 (0.33)
40,"Smith, Nick",22y 336d,36 (16-1-19 45.83%),8 (0.22),←,
Totals,Totals,24y 359d,2128 (1182-33-913 55.55%),1099 (0.52),,
C,"Longmire, John",40y 134d,7 (4-1-2 64.29%),,←,
