Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",28y 311d,218 (95-0-123 43.58%),153 (0.70),←,
3,"Deledio, Brett",20y 10d,48 (21-0-27 43.75%),20 (0.42),←,
10,"Edwards, Shane",18y 185d,2 (0-0-2 0.00%),,←,
41,"Foley, Nathan",21y 232d,32 (12-0-20 37.50%),5 (0.16),←,
2,"Gaspar, Darren",30y 343d,228 (97-0-131 42.54%),23 (0.10),207 (90-0-117 43.48%),22 (0.11)
34,"Hughes, Cleve",20y 103d,4 (2-0-2 50.00%),6 (1.50),←,
31,"Hyde, Chris",24y 262d,74 (21-0-53 28.38%),27 (0.36),←,
23,"Jackson, Daniel",21y 3d,22 (6-0-16 27.27%),5 (0.23),←,
17,"Johnson, Kane",29y 44d,185 (82-0-103 44.32%),68 (0.37),81 (27-0-54 33.33%),24 (0.30)
46,"King, Jake",23y 33d,2 (0-0-2 0.00%),,←,
38,"McGuane, Luke",20y 75d,7 (0-0-7 0.00%),,←,
1,"Newman, Chris",24y 345d,94 (31-0-63 32.98%),10 (0.11),←,
29,"Oakley-Nicholls, Jarrad",19y 78d,5 (2-0-3 40.00%),,←,
15,"Pettifer, Kayne",25y 96d,86 (35-0-51 40.70%),92 (1.07),←,
6,"Polak, Graham",22y 316d,78 (40-0-38 51.28%),12 (0.15),5 (0-0-5 0.00%),3 (0.60)
4,"Raines, Andrew",21y 51d,34 (14-0-20 41.18%),1 (0.03),←,
12,"Richardson, Matthew",32y 40d,239 (103-0-136 43.10%),701 (2.93),←,
25,"Schulz, Jay",22y 10d,42 (13-0-29 30.95%),40 (0.95),←,
5,"Simmonds, Troy",28y 289d,150 (73-0-77 48.67%),110 (0.73),46 (21-0-25 45.65%),44 (0.96)
30,"Tambling, Richard",20y 228d,38 (18-0-20 47.37%),30 (0.79),←,
32,"Tivendale, Greg",28y 9d,171 (69-0-102 40.35%),115 (0.67),←,
21,"Tuck, Shane",25y 125d,52 (21-0-31 40.38%),24 (0.46),←,
Totals,Totals,24y 12d,1811 (755-0-1056 41.69%),1442 (0.80),,
C,"Wallace, Terry",48y 136d,197 (100-2-95 51.27%),,49 (21-0-28 42.86%),
