Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",24y 139d,63 (30-2-31 49.21%),32 (0.51),24 (12-0-12 50.00%),24 (1.00)
17,"Brown, Nathan",23y 63d,74 (43-1-30 58.78%),63 (0.85),←,
26,"Cox, Simon",24y 79d,45 (21-0-24 46.67%),17 (0.38),←,
16,"Croft, Matthew",28y 47d,132 (76-3-53 58.71%),48 (0.36),←,
11,"Curley, Todd",28y 90d,104 (54-2-48 52.88%),41 (0.39),101 (52-2-47 52.48%),40 (0.40)
14,"Darcy, Luke",25y 276d,115 (62-2-51 54.78%),80 (0.70),←,
28,"Dimattina, Paul",26y 143d,83 (50-1-32 60.84%),36 (0.43),←,
10,"Eagleton, Nathan",22y 155d,82 (39-2-41 48.78%),68 (0.83),26 (13-0-13 50.00%),23 (0.88)
32,"Ellis, Craig",25y 314d,88 (47-1-40 53.98%),4 (0.05),←,
29,"Gilbee, Lindsay",19y 280d,1 (0-0-1 0.00%),,←,
3,"Grant, Chris",28y 122d,233 (125-4-104 54.51%),443 (1.90),←,
8,"Hahn, Mitch",19y 339d,10 (7-0-3 70.00%),,←,
22,"Harrison, Ben",26y 87d,79 (39-0-40 49.37%),39 (0.49),3 (1-0-2 33.33%),
9,"Hudson, Paul",30y 268d,223 (133-1-89 59.87%),443 (1.99),89 (53-1-35 60.11%),179 (2.01)
25,"Hunter, Kingsley",25y 322d,61 (23-0-38 37.70%),94 (1.54),20 (9-0-11 45.00%),8 (0.40)
6,"Johnson, Brad",24y 270d,148 (78-3-67 53.72%),140 (0.95),←,
2,"Murphy, Robert",18y 309d,6 (4-0-2 66.67%),2 (0.33),←,
27,"Penny, Luke",20y 65d,11 (5-0-6 45.45%),3 (0.27),←,
30,"Robbins, Matthew",23y 341d,33 (19-1-13 59.09%),9 (0.27),26 (15-1-10 59.62%),9 (0.35)
36,"Romero, Jose",29y 256d,206 (107-1-98 52.18%),168 (0.82),117 (58-1-58 50.00%),70 (0.60)
5,"Smith, Rohan",27y 318d,173 (94-3-76 55.20%),171 (0.99),←,
7,"West, Scott",26y 151d,173 (91-2-80 53.18%),66 (0.38),←,
Totals,Totals,25y 19d,2143 (1147-29-967 53.52%),1967 (0.92),,
C,"Wallace, Terry",42y 122d,108 (62-1-45 57.87%),,←,
